miRNA_ID	read_count	reads_per_million_miRNA_mapped	cross-mapped
hsa-let-7a-1	53723	6700.250023	N
hsa-let-7a-2	53604	6685.408526	N
hsa-let-7a-3	54326	6775.455257	N
hsa-let-7b	51300	6398.057186	N
hsa-let-7c	43404	5413.280197	N
hsa-let-7d	1532	191.068686	N
hsa-let-7e	6587	821.520520	N
hsa-let-7f-1	15411	1922.036243	N
hsa-let-7f-2	15933	1987.139281	N
hsa-let-7g	1913	238.586421	N
hsa-let-7i	2253	280.990699	N
hsa-mir-1-1	4	0.498874	N
hsa-mir-1-2	3	0.374155	N
hsa-mir-100	22904	2856.551692	N
hsa-mir-101-1	11134	1388.615374	N
hsa-mir-101-2	11460	1429.273594	N
hsa-mir-103a-1	78581	9800.501593	Y
hsa-mir-103a-2	78474	9787.156717	Y
hsa-mir-103b-1	0	0.000000	N
hsa-mir-103b-2	0	0.000000	N
hsa-mir-105-1	249	31.054897	N
hsa-mir-105-2	277	34.547014	N
hsa-mir-106a	271	33.798704	Y
hsa-mir-106b	858	107.008442	N
hsa-mir-107	159	19.830236	Y
hsa-mir-10a	92	11.474099	N
hsa-mir-10b	191917	23935.593390	N
hsa-mir-1178	0	0.000000	N
hsa-mir-1179	2	0.249437	N
hsa-mir-1180	173	21.576294	N
hsa-mir-1181	1	0.124718	N
hsa-mir-1182	0	0.000000	N
hsa-mir-1183	0	0.000000	N
hsa-mir-1184-1	0	0.000000	N
hsa-mir-1184-2	0	0.000000	N
hsa-mir-1184-3	0	0.000000	N
hsa-mir-1185-1	0	0.000000	N
hsa-mir-1185-2	2	0.249437	N
hsa-mir-1193	0	0.000000	N
hsa-mir-1197	0	0.000000	N
hsa-mir-1199	0	0.000000	N
hsa-mir-1200	0	0.000000	N
hsa-mir-1202	0	0.000000	N
hsa-mir-1203	0	0.000000	N
hsa-mir-1204	0	0.000000	N
hsa-mir-1205	0	0.000000	N
hsa-mir-1206	0	0.000000	N
hsa-mir-1207	0	0.000000	N
hsa-mir-1208	0	0.000000	N
hsa-mir-122	0	0.000000	N
hsa-mir-1224	9	1.122466	N
hsa-mir-1225	0	0.000000	N
hsa-mir-1226	13	1.621340	N
hsa-mir-1227	2	0.249437	N
hsa-mir-1228	0	0.000000	N
hsa-mir-1229	1	0.124718	N
hsa-mir-1231	0	0.000000	N
hsa-mir-1233-1	0	0.000000	N
hsa-mir-1233-2	0	0.000000	N
hsa-mir-1234	0	0.000000	N
hsa-mir-1236	0	0.000000	N
hsa-mir-1237	0	0.000000	N
hsa-mir-1238	1	0.124718	N
hsa-mir-124-1	16	1.995495	N
hsa-mir-124-2	12	1.496622	N
hsa-mir-124-3	16	1.995495	N
hsa-mir-1243	1	0.124718	N
hsa-mir-1244-1	0	0.000000	N
hsa-mir-1244-2	0	0.000000	N
hsa-mir-1244-3	0	0.000000	N
hsa-mir-1244-4	0	0.000000	N
hsa-mir-1245a	1	0.124718	N
hsa-mir-1245b	0	0.000000	N
hsa-mir-1246	0	0.000000	N
hsa-mir-1247	15	1.870777	N
hsa-mir-1248	2	0.249437	N
hsa-mir-1249	27	3.367399	N
hsa-mir-1250	0	0.000000	N
hsa-mir-1251	12	1.496622	N
hsa-mir-1252	0	0.000000	N
hsa-mir-1253	0	0.000000	N
hsa-mir-1254-1	4	0.498874	N
hsa-mir-1254-2	3	0.374155	N
hsa-mir-1255a	0	0.000000	N
hsa-mir-1255b-1	0	0.000000	N
hsa-mir-1255b-2	0	0.000000	N
hsa-mir-1256	1	0.124718	N
hsa-mir-1257	0	0.000000	N
hsa-mir-1258	1	0.124718	N
hsa-mir-125a	5056	630.576552	N
hsa-mir-125b-1	10072	1256.164366	N
hsa-mir-125b-2	10499	1309.419150	N
hsa-mir-126	2172	270.888503	N
hsa-mir-1260a	0	0.000000	N
hsa-mir-1260b	0	0.000000	N
hsa-mir-1261	0	0.000000	N
hsa-mir-1262	4	0.498874	N
hsa-mir-1263	0	0.000000	N
hsa-mir-1264	2	0.249437	N
hsa-mir-1265	0	0.000000	N
hsa-mir-1266	1	0.124718	N
hsa-mir-1267	0	0.000000	N
hsa-mir-1268a	0	0.000000	N
hsa-mir-1268b	0	0.000000	N
hsa-mir-1269a	2	0.249437	N
hsa-mir-1269b	0	0.000000	N
hsa-mir-127	913	113.867957	N
hsa-mir-1270	0	0.000000	N
hsa-mir-1271	21	2.619088	N
hsa-mir-1272	0	0.000000	N
hsa-mir-1273a	0	0.000000	N
hsa-mir-1273c	0	0.000000	N
hsa-mir-1273d	0	0.000000	N
hsa-mir-1273e	0	0.000000	N
hsa-mir-1273f	0	0.000000	N
hsa-mir-1273g	0	0.000000	N
hsa-mir-1273h	0	0.000000	N
hsa-mir-1275	1	0.124718	N
hsa-mir-1276	2	0.249437	N
hsa-mir-1277	2	0.249437	N
hsa-mir-1278	0	0.000000	N
hsa-mir-1279	0	0.000000	N
hsa-mir-128-1	5528	689.443667	N
hsa-mir-128-2	2564	319.778141	N
hsa-mir-1281	0	0.000000	N
hsa-mir-1282	0	0.000000	N
hsa-mir-1283-1	0	0.000000	N
hsa-mir-1283-2	0	0.000000	N
hsa-mir-1284	2	0.249437	N
hsa-mir-1285-1	0	0.000000	N
hsa-mir-1285-2	0	0.000000	N
hsa-mir-1286	0	0.000000	N
hsa-mir-1287	45	5.612331	N
hsa-mir-1288	2	0.249437	N
hsa-mir-1289-1	0	0.000000	N
hsa-mir-1289-2	0	0.000000	N
hsa-mir-129-1	157	19.580799	N
hsa-mir-129-2	189	23.571790	N
hsa-mir-1290	0	0.000000	N
hsa-mir-1291	7	0.873029	N
hsa-mir-1292	1	0.124718	N
hsa-mir-1293	0	0.000000	N
hsa-mir-1294	0	0.000000	N
hsa-mir-1295a	0	0.000000	N
hsa-mir-1295b	0	0.000000	N
hsa-mir-1296	145	18.084177	N
hsa-mir-1297	0	0.000000	N
hsa-mir-1298	23	2.868525	N
hsa-mir-1299	0	0.000000	N
hsa-mir-1301	179	22.324605	N
hsa-mir-1302-1	0	0.000000	N
hsa-mir-1302-10	0	0.000000	N
hsa-mir-1302-11	0	0.000000	N
hsa-mir-1302-2	0	0.000000	N
hsa-mir-1302-3	0	0.000000	N
hsa-mir-1302-4	0	0.000000	N
hsa-mir-1302-5	0	0.000000	N
hsa-mir-1302-6	0	0.000000	N
hsa-mir-1302-7	0	0.000000	N
hsa-mir-1302-8	0	0.000000	N
hsa-mir-1302-9	0	0.000000	N
hsa-mir-1303	0	0.000000	N
hsa-mir-1304	1	0.124718	N
hsa-mir-1305	0	0.000000	N
hsa-mir-1306	51	6.360642	N
hsa-mir-1307	2526	315.038839	N
hsa-mir-130a	156	19.456080	N
hsa-mir-130b	99	12.347128	N
hsa-mir-132	596	74.332204	N
hsa-mir-1321	0	0.000000	N
hsa-mir-1322	0	0.000000	N
hsa-mir-1323	0	0.000000	N
hsa-mir-1324	0	0.000000	N
hsa-mir-133a-1	8	0.997748	N
hsa-mir-133a-2	0	0.000000	N
hsa-mir-133b	0	0.000000	N
hsa-mir-134	224	27.936936	N
hsa-mir-1343	5	0.623592	N
hsa-mir-135a-1	175	21.825731	N
hsa-mir-135a-2	91	11.349380	N
hsa-mir-135b	1	0.124718	N
hsa-mir-136	37	4.614583	N
hsa-mir-137	20	2.494369	N
hsa-mir-138-1	87	10.850506	N
hsa-mir-138-2	37	4.614583	N
hsa-mir-139	534	66.599660	N
hsa-mir-140	7799	972.679298	N
hsa-mir-141	2	0.249437	N
hsa-mir-142	502	62.608669	N
hsa-mir-143	8697	1084.676478	N
hsa-mir-144	197	24.569537	N
hsa-mir-145	660	82.314186	N
hsa-mir-1468	24	2.993243	N
hsa-mir-1469	0	0.000000	N
hsa-mir-146a	42	5.238175	N
hsa-mir-146b	364	45.397521	N
hsa-mir-1470	0	0.000000	N
hsa-mir-1471	0	0.000000	N
hsa-mir-147a	0	0.000000	N
hsa-mir-147b	0	0.000000	N
hsa-mir-148a	4261	531.425374	N
hsa-mir-148b	301	37.540258	N
hsa-mir-149	314	39.161598	N
hsa-mir-150	125	15.589808	N
hsa-mir-151a	4803	599.022781	N
hsa-mir-151b	5	0.623592	N
hsa-mir-152	318	39.660471	N
hsa-mir-153-1	58	7.233671	N
hsa-mir-153-2	797	99.400616	N
hsa-mir-1537	0	0.000000	N
hsa-mir-1538	0	0.000000	N
hsa-mir-1539	0	0.000000	N
hsa-mir-154	6	0.748311	N
hsa-mir-155	61	7.607826	N
hsa-mir-1587	0	0.000000	N
hsa-mir-15a	1153	143.800389	N
hsa-mir-15b	299	37.290821	N
hsa-mir-16-1	460	57.370493	N
hsa-mir-16-2	404	50.386259	N
hsa-mir-17	4074	508.103021	Y
hsa-mir-181a-1	15228	1899.212765	N
hsa-mir-181a-2	29719	3706.508021	N
hsa-mir-181b-1	3401	424.167495	N
hsa-mir-181b-2	3634	453.226897	N
hsa-mir-181c	3015	376.026168	N
hsa-mir-181d	979	122.099376	N
hsa-mir-182	40930	5104.726718	N
hsa-mir-1825	0	0.000000	N
hsa-mir-1827	0	0.000000	N
hsa-mir-183	9062	1130.198718	N
hsa-mir-184	55	6.859516	N
hsa-mir-185	231	28.809965	N
hsa-mir-186	840	104.763509	N
hsa-mir-187	2	0.249437	N
hsa-mir-188	4	0.498874	N
hsa-mir-18a	26	3.242680	N
hsa-mir-18b	0	0.000000	N
hsa-mir-1908	1	0.124718	N
hsa-mir-1909	0	0.000000	N
hsa-mir-190a	19	2.369651	N
hsa-mir-190b	1	0.124718	N
hsa-mir-191	1224	152.655400	N
hsa-mir-1910	0	0.000000	N
hsa-mir-1911	0	0.000000	N
hsa-mir-1912	3	0.374155	N
hsa-mir-1913	0	0.000000	N
hsa-mir-1914	1	0.124718	N
hsa-mir-1915	0	0.000000	N
hsa-mir-192	461	57.495212	N
hsa-mir-193a	128	15.963963	N
hsa-mir-193b	74	9.229166	N
hsa-mir-194-1	182	22.698760	N
hsa-mir-194-2	219	27.313344	N
hsa-mir-195	230	28.685247	N
hsa-mir-196a-1	0	0.000000	N
hsa-mir-196a-2	0	0.000000	N
hsa-mir-196b	12	1.496622	N
hsa-mir-197	2964	369.665526	N
hsa-mir-1972-1	0	0.000000	N
hsa-mir-1972-2	0	0.000000	N
hsa-mir-1973	0	0.000000	N
hsa-mir-1976	8	0.997748	N
hsa-mir-198	0	0.000000	N
hsa-mir-199a-1	70	8.730292	Y
hsa-mir-199a-2	72	8.979729	Y
hsa-mir-199b	72	8.979729	Y
hsa-mir-19a	144	17.959459	N
hsa-mir-19b-1	393	49.014356	N
hsa-mir-19b-2	416	51.882881	N
hsa-mir-200a	10	1.247185	N
hsa-mir-200b	4	0.498874	N
hsa-mir-200c	30	3.741554	N
hsa-mir-202	0	0.000000	N
hsa-mir-203a	49	6.111205	N
hsa-mir-203b	1	0.124718	N
hsa-mir-204	353	44.025618	N
hsa-mir-205	1	0.124718	N
hsa-mir-2052	0	0.000000	N
hsa-mir-2053	0	0.000000	N
hsa-mir-2054	0	0.000000	N
hsa-mir-206	0	0.000000	N
hsa-mir-208a	0	0.000000	N
hsa-mir-208b	1	0.124718	N
hsa-mir-20a	3870	482.660454	N
hsa-mir-20b	475	59.241270	N
hsa-mir-21	42406	5288.811170	N
hsa-mir-210	255	31.803208	N
hsa-mir-211	0	0.000000	N
hsa-mir-2110	9	1.122466	N
hsa-mir-2113	3	0.374155	N
hsa-mir-2114	5	0.623592	N
hsa-mir-2115	1	0.124718	N
hsa-mir-2116	0	0.000000	N
hsa-mir-2117	0	0.000000	N
hsa-mir-212	2	0.249437	N
hsa-mir-214	1	0.124718	N
hsa-mir-215	0	0.000000	N
hsa-mir-216a	0	0.000000	N
hsa-mir-216b	0	0.000000	N
hsa-mir-217	103	12.846002	N
hsa-mir-218-1	6	0.748311	N
hsa-mir-218-2	2	0.249437	N
hsa-mir-219a-1	117	14.592060	N
hsa-mir-219a-2	26472	3301.547170	N
