miRNA_ID	read_count	reads_per_million_miRNA_mapped	cross-mapped
hsa-let-7a-1	128537	11601.444700	N
hsa-let-7a-2	127984	11551.532232	Y
hsa-let-7a-3	128940	11637.818524	N
hsa-let-7b	128183	11569.493499	N
hsa-let-7c	66724	6022.349955	Y
hsa-let-7d	2958	266.982063	N
hsa-let-7e	11458	1034.171899	N
hsa-let-7f-1	31177	2813.962061	N
hsa-let-7f-2	31766	2867.123803	N
hsa-let-7g	6665	601.567089	N
hsa-let-7i	4140	373.666579	N
hsa-mir-1-1	34	3.068759	N
hsa-mir-1-2	31	2.797986	N
hsa-mir-100	67723	6112.517325	Y
hsa-mir-101-1	62553	5645.885389	N
hsa-mir-101-2	63512	5732.442454	N
hsa-mir-103a-1	76211	6878.624069	Y
hsa-mir-103a-2	76088	6867.522381	Y
hsa-mir-103b-1	0	0.000000	N
hsa-mir-103b-2	0	0.000000	N
hsa-mir-105-1	188	16.968434	N
hsa-mir-105-2	182	16.426888	N
hsa-mir-106a	246	22.203376	Y
hsa-mir-106b	2778	250.735690	N
hsa-mir-107	464	41.879539	Y
hsa-mir-10a	802	72.386617	N
hsa-mir-10b	8346	753.290161	N
hsa-mir-1178	0	0.000000	N
hsa-mir-1179	5	0.451288	N
hsa-mir-1180	336	30.326563	N
hsa-mir-1181	2	0.180515	N
hsa-mir-1182	0	0.000000	N
hsa-mir-1183	0	0.000000	N
hsa-mir-1184-1	0	0.000000	N
hsa-mir-1184-2	0	0.000000	N
hsa-mir-1184-3	0	0.000000	N
hsa-mir-1185-1	5	0.451288	N
hsa-mir-1185-2	1	0.090258	N
hsa-mir-1193	0	0.000000	N
hsa-mir-1197	2	0.180515	N
hsa-mir-1199	0	0.000000	N
hsa-mir-1200	0	0.000000	N
hsa-mir-1202	0	0.000000	N
hsa-mir-1203	0	0.000000	N
hsa-mir-1204	0	0.000000	N
hsa-mir-1205	0	0.000000	N
hsa-mir-1206	0	0.000000	N
hsa-mir-1207	0	0.000000	N
hsa-mir-1208	0	0.000000	N
hsa-mir-122	4	0.361031	N
hsa-mir-1224	29	2.617471	N
hsa-mir-1225	3	0.270773	N
hsa-mir-1226	8	0.722061	N
hsa-mir-1227	2	0.180515	N
hsa-mir-1228	7	0.631803	N
hsa-mir-1229	16	1.444122	N
hsa-mir-1231	0	0.000000	N
hsa-mir-1233-1	0	0.000000	N
hsa-mir-1233-2	0	0.000000	N
hsa-mir-1234	0	0.000000	N
hsa-mir-1236	0	0.000000	N
hsa-mir-1237	0	0.000000	N
hsa-mir-1238	0	0.000000	N
hsa-mir-124-1	569	51.356590	N
hsa-mir-124-2	593	53.522773	N
hsa-mir-124-3	631	56.952563	N
hsa-mir-1243	4	0.361031	N
hsa-mir-1244-1	0	0.000000	N
hsa-mir-1244-2	0	0.000000	N
hsa-mir-1244-3	0	0.000000	N
hsa-mir-1244-4	0	0.000000	N
hsa-mir-1245a	0	0.000000	N
hsa-mir-1245b	0	0.000000	N
hsa-mir-1246	0	0.000000	N
hsa-mir-1247	6	0.541546	N
hsa-mir-1248	2	0.180515	N
hsa-mir-1249	76	6.859580	N
hsa-mir-1250	4	0.361031	N
hsa-mir-1251	100	9.025763	N
hsa-mir-1252	0	0.000000	N
hsa-mir-1253	0	0.000000	N
hsa-mir-1254-1	1	0.090258	N
hsa-mir-1254-2	0	0.000000	N
hsa-mir-1255a	0	0.000000	N
hsa-mir-1255b-1	0	0.000000	N
hsa-mir-1255b-2	0	0.000000	N
hsa-mir-1256	2	0.180515	N
hsa-mir-1257	0	0.000000	N
hsa-mir-1258	5	0.451288	N
hsa-mir-125a	3771	340.361514	N
hsa-mir-125b-1	18652	1683.485273	N
hsa-mir-125b-2	19335	1745.131233	N
hsa-mir-126	12358	1115.403764	N
hsa-mir-1260a	0	0.000000	N
hsa-mir-1260b	1	0.090258	N
hsa-mir-1261	0	0.000000	N
hsa-mir-1262	13	1.173349	N
hsa-mir-1263	0	0.000000	N
hsa-mir-1264	10	0.902576	N
hsa-mir-1265	0	0.000000	N
hsa-mir-1266	8	0.722061	N
hsa-mir-1267	1	0.090258	N
hsa-mir-1268a	0	0.000000	N
hsa-mir-1268b	0	0.000000	N
hsa-mir-1269a	1	0.090258	N
hsa-mir-1269b	0	0.000000	N
hsa-mir-127	6133	553.550031	N
hsa-mir-1270	31	2.797986	N
hsa-mir-1271	131	11.823749	N
hsa-mir-1272	0	0.000000	N
hsa-mir-1273a	0	0.000000	N
hsa-mir-1273c	0	0.000000	N
hsa-mir-1273d	0	0.000000	N
hsa-mir-1273e	0	0.000000	N
hsa-mir-1273f	0	0.000000	N
hsa-mir-1273g	0	0.000000	N
hsa-mir-1273h	0	0.000000	N
hsa-mir-1275	2	0.180515	N
hsa-mir-1276	2	0.180515	N
hsa-mir-1277	3	0.270773	N
hsa-mir-1278	0	0.000000	N
hsa-mir-1279	0	0.000000	N
hsa-mir-128-1	7730	697.691463	N
hsa-mir-128-2	4985	449.934274	N
hsa-mir-1281	0	0.000000	N
hsa-mir-1282	0	0.000000	N
hsa-mir-1283-1	0	0.000000	N
hsa-mir-1283-2	0	0.000000	N
hsa-mir-1284	1	0.090258	N
hsa-mir-1285-1	0	0.000000	N
hsa-mir-1285-2	0	0.000000	N
hsa-mir-1286	0	0.000000	N
hsa-mir-1287	69	6.227776	N
hsa-mir-1288	3	0.270773	N
hsa-mir-1289-1	0	0.000000	N
hsa-mir-1289-2	0	0.000000	N
hsa-mir-129-1	1763	159.124198	N
hsa-mir-129-2	1912	172.572584	N
hsa-mir-1290	0	0.000000	N
hsa-mir-1291	2	0.180515	N
hsa-mir-1292	0	0.000000	N
hsa-mir-1293	0	0.000000	N
hsa-mir-1294	3	0.270773	N
hsa-mir-1295a	10	0.902576	N
hsa-mir-1295b	0	0.000000	N
hsa-mir-1296	287	25.903939	N
hsa-mir-1297	0	0.000000	N
hsa-mir-1298	194	17.509980	N
hsa-mir-1299	0	0.000000	N
hsa-mir-1301	116	10.469885	N
hsa-mir-1302-1	0	0.000000	N
hsa-mir-1302-10	0	0.000000	N
hsa-mir-1302-11	0	0.000000	N
hsa-mir-1302-2	0	0.000000	N
hsa-mir-1302-3	0	0.000000	N
hsa-mir-1302-4	0	0.000000	N
hsa-mir-1302-5	0	0.000000	N
hsa-mir-1302-6	0	0.000000	N
hsa-mir-1302-7	0	0.000000	N
hsa-mir-1302-8	0	0.000000	N
hsa-mir-1302-9	0	0.000000	N
hsa-mir-1303	0	0.000000	N
hsa-mir-1304	2	0.180515	N
hsa-mir-1305	2	0.180515	N
hsa-mir-1306	106	9.567309	N
hsa-mir-1307	6757	609.870791	N
hsa-mir-130a	924	83.398048	N
hsa-mir-130b	509	45.941133	N
hsa-mir-132	3871	349.387277	N
hsa-mir-1321	0	0.000000	N
hsa-mir-1322	0	0.000000	N
hsa-mir-1323	1	0.090258	N
hsa-mir-1324	0	0.000000	N
hsa-mir-133a-1	27	2.436956	Y
hsa-mir-133a-2	34	3.068759	Y
hsa-mir-133b	4	0.361031	Y
hsa-mir-134	2247	202.808890	N
hsa-mir-1343	26	2.346698	N
hsa-mir-135a-1	394	35.561505	N
hsa-mir-135a-2	216	19.495648	N
hsa-mir-135b	0	0.000000	N
hsa-mir-136	841	75.906665	N
hsa-mir-137	158	14.260705	N
hsa-mir-138-1	61	5.505715	N
hsa-mir-138-2	39	3.520047	N
hsa-mir-139	1626	146.758903	N
hsa-mir-140	8515	768.543700	N
hsa-mir-141	7	0.631803	N
hsa-mir-142	3358	303.085114	N
hsa-mir-143	215027	19407.826925	N
hsa-mir-144	1899	171.399235	N
hsa-mir-145	3262	294.420382	N
hsa-mir-1468	69	6.227776	N
hsa-mir-1469	0	0.000000	N
hsa-mir-146a	101	9.116020	N
hsa-mir-146b	1347	121.577025	N
hsa-mir-1470	0	0.000000	N
hsa-mir-1471	0	0.000000	N
hsa-mir-147a	0	0.000000	N
hsa-mir-147b	1	0.090258	N
hsa-mir-148a	8882	801.668250	N
hsa-mir-148b	793	71.574299	N
hsa-mir-149	591	53.342258	N
hsa-mir-150	349	31.499912	N
hsa-mir-151a	6303	568.893828	N
hsa-mir-151b	7	0.631803	N
hsa-mir-152	2621	236.565242	N
hsa-mir-153-1	266	24.008529	N
hsa-mir-153-2	3297	297.579399	N
hsa-mir-1537	0	0.000000	N
hsa-mir-1538	2	0.180515	N
hsa-mir-1539	1	0.090258	N
hsa-mir-154	81	7.310868	N
hsa-mir-155	183	16.517146	N
hsa-mir-1587	0	0.000000	N
hsa-mir-15a	881	79.516970	N
hsa-mir-15b	860	77.621560	N
hsa-mir-16-1	1602	144.592720	N
hsa-mir-16-2	1468	132.498198	N
hsa-mir-17	5245	473.401258	Y
hsa-mir-181a-1	35872	3237.721623	N
hsa-mir-181a-2	90161	8137.717977	N
