miRNA_ID	read_count	reads_per_million_miRNA_mapped	cross-mapped
hsa-let-7a-1	37507	6637.276980	N
hsa-let-7a-2	37131	6570.739637	N
hsa-let-7a-3	37481	6632.675994	N
hsa-let-7b	52124	9223.916211	N
hsa-let-7c	21104	3734.585368	N
hsa-let-7d	1969	348.436249	N
hsa-let-7e	4481	792.962331	N
hsa-let-7f-1	10606	1876.848579	N
hsa-let-7f-2	10843	1918.788341	N
hsa-let-7g	2609	461.691301	N
hsa-let-7i	1565	276.943996	N
hsa-mir-1-1	10	1.769610	N
hsa-mir-1-2	4	0.707844	N
hsa-mir-100	28415	5028.347386	N
hsa-mir-101-1	19289	3413.401116	N
hsa-mir-101-2	19519	3454.102151	N
hsa-mir-103a-1	39863	7054.197144	Y
hsa-mir-103a-2	39722	7029.245640	Y
hsa-mir-103b-1	0	0.000000	N
hsa-mir-103b-2	0	0.000000	N
hsa-mir-105-1	359	63.529006	N
hsa-mir-105-2	387	68.483915	N
hsa-mir-106a	222	39.285346	Y
hsa-mir-106b	1765	312.336200	N
hsa-mir-107	236	41.762801	Y
hsa-mir-10a	407	72.023135	N
hsa-mir-10b	210894	37320.017370	N
hsa-mir-1178	0	0.000000	N
hsa-mir-1179	30	5.308831	N
hsa-mir-1180	131	23.181894	N
hsa-mir-1181	0	0.000000	N
hsa-mir-1182	0	0.000000	N
hsa-mir-1183	0	0.000000	N
hsa-mir-1184-1	0	0.000000	N
hsa-mir-1184-2	0	0.000000	N
hsa-mir-1184-3	0	0.000000	N
hsa-mir-1185-1	2	0.353922	N
hsa-mir-1185-2	0	0.000000	N
hsa-mir-1193	0	0.000000	N
hsa-mir-1197	0	0.000000	N
hsa-mir-1199	0	0.000000	N
hsa-mir-1200	0	0.000000	N
hsa-mir-1202	0	0.000000	N
hsa-mir-1203	0	0.000000	N
hsa-mir-1204	0	0.000000	N
hsa-mir-1205	0	0.000000	N
hsa-mir-1206	0	0.000000	N
hsa-mir-1207	0	0.000000	N
hsa-mir-1208	0	0.000000	N
hsa-mir-122	1	0.176961	N
hsa-mir-1224	6	1.061766	N
hsa-mir-1225	0	0.000000	N
hsa-mir-1226	4	0.707844	N
hsa-mir-1227	1	0.176961	N
hsa-mir-1228	1	0.176961	N
hsa-mir-1229	1	0.176961	N
hsa-mir-1231	0	0.000000	N
hsa-mir-1233-1	0	0.000000	N
hsa-mir-1233-2	0	0.000000	N
hsa-mir-1234	0	0.000000	N
hsa-mir-1236	0	0.000000	N
hsa-mir-1237	0	0.000000	N
hsa-mir-1238	0	0.000000	N
hsa-mir-124-1	207	36.630931	N
hsa-mir-124-2	203	35.923087	N
hsa-mir-124-3	202	35.746126	N
hsa-mir-1243	1	0.176961	N
hsa-mir-1244-1	0	0.000000	N
hsa-mir-1244-2	0	0.000000	N
hsa-mir-1244-3	0	0.000000	N
hsa-mir-1244-4	0	0.000000	N
hsa-mir-1245a	0	0.000000	N
hsa-mir-1245b	0	0.000000	N
hsa-mir-1246	0	0.000000	N
hsa-mir-1247	12	2.123532	N
hsa-mir-1248	2	0.353922	N
hsa-mir-1249	26	4.600987	N
hsa-mir-1250	1	0.176961	N
hsa-mir-1251	13	2.300493	N
hsa-mir-1252	0	0.000000	N
hsa-mir-1253	1	0.176961	N
hsa-mir-1254-1	2	0.353922	N
hsa-mir-1254-2	5	0.884805	N
hsa-mir-1255a	0	0.000000	N
hsa-mir-1255b-1	0	0.000000	N
hsa-mir-1255b-2	0	0.000000	N
hsa-mir-1256	0	0.000000	N
hsa-mir-1257	0	0.000000	N
hsa-mir-1258	0	0.000000	N
hsa-mir-125a	1981	350.559781	N
hsa-mir-125b-1	7622	1348.796895	N
hsa-mir-125b-2	7793	1379.057230	N
hsa-mir-126	9327	1650.515434	N
hsa-mir-1260a	0	0.000000	N
hsa-mir-1260b	0	0.000000	N
hsa-mir-1261	0	0.000000	N
hsa-mir-1262	4	0.707844	N
hsa-mir-1263	0	0.000000	N
hsa-mir-1264	0	0.000000	N
hsa-mir-1265	0	0.000000	N
hsa-mir-1266	4	0.707844	N
hsa-mir-1267	0	0.000000	N
