0.000000000000000000e+00,5.070074764521579347e-01,5.244645999021413374e-01,5.368455975233390465e-01,4.872573746261961158e-01,6.400693212213210970e-01,5.053309331567354956e-01,5.189478964145327611e-01,5.848848633788339413e-01,4.793627202486864247e-01,5.033608680762062804e-01,5.663195461421235422e-01,5.244824158616483434e-01,5.715573287708624051e-01,6.314002551420390130e-01,4.962155748917872478e-01,5.619028451860048623e-01,5.700237856284171567e-01,5.437784183565861351e-01,5.627550274403283481e-01,5.885032304616777399e-01,5.835756021595304155e-01,6.546880277648537971e-01,5.238265564812820685e-01,5.753183293675320220e-01,5.338229550081295960e-01,5.257198947345710360e-01,6.322126069599764975e-01,5.295099275961503427e-01,5.481420999252746284e-01,5.835770364584760284e-01,6.240229608364786795e-01,6.269928423275037410e-01,6.238423389234809546e-01,5.442136736163208921e-01,4.945872293175693768e-01,5.427873605997619588e-01,6.892777292141476497e-01,6.155385537945077257e-01,5.053488899617932795e-01,5.501676386483527192e-01,5.765439809739774102e-01,6.122002745442445271e-01,6.365422342558644253e-01,6.365592726743828367e-01,5.806697260459314780e-01,5.674694042863552834e-01,5.414831899495413658e-01,5.670576443870509742e-01,6.538954776351598719e-01,6.320890660842184428e-01,5.798573698865487902e-01,4.909557305176485142e-01,5.258939447374773035e-01,5.323471093751708239e-01,6.273308178666897605e-01,5.779778598371090315e-01,5.611917590031690883e-01,5.440085018240440329e-01,6.128235989578175724e-01,5.460938939902146849e-01,5.846436237462202534e-01,6.711367261995559996e-01,5.604440739795637505e-01,5.758196410242935048e-01,5.576052346422116779e-01,5.393642776928655458e-01,5.200188930546918442e-01,5.434431534988795054e-01,6.470440214525702283e-01,6.095229760541556185e-01,6.689097350647192908e-01,5.956048191016327653e-01,5.634226295993254308e-01,5.792523776489122422e-01,5.611970029145791905e-01,5.743427281047798205e-01,6.254125580590164102e-01,5.877958357718384708e-01,5.710629856224379575e-01,5.402941632585869236e-01,5.561039433178400770e-01,5.842169099468332849e-01,5.839890739709108214e-01,5.064762824631166005e-01,6.478446884286073182e-01,6.516877915412957467e-01,6.585808503564467564e-01,6.051699617331682823e-01,5.214900931799525408e-01,6.477481142302681238e-01,6.712808944073628270e-01,5.576856443216579029e-01,5.366013998478611491e-01,8.919579131909997072e-01,5.866543582717449468e-01,5.808976052606458218e-01,5.312972197184576695e-01,5.591810016970496511e-01,5.868715467370289041e-01
5.070074764521579347e-01,0.000000000000000000e+00,5.070162747232420664e-01,4.592497908853743205e-01,4.780881353350681096e-01,6.506288950117888881e-01,4.804583979461896082e-01,5.243624409083368354e-01,5.399138991468570570e-01,4.595728268479700729e-01,4.605199322310098431e-01,5.326625634509172258e-01,5.070154237752007020e-01,5.282000776456428071e-01,6.376828867020265523e-01,4.875684071648321849e-01,4.684236144270028657e-01,5.606527352579148138e-01,5.111336732026816598e-01,4.871624877115934282e-01,5.618298876494679517e-01,5.689367556603157627e-01,6.772931564282392847e-01,4.660542146979044231e-01,5.597506690930780238e-01,4.691374122793503521e-01,4.916462125314946530e-01,6.454249469649619986e-01,5.053633133745115691e-01,5.032331410931134563e-01,5.773558991056695344e-01,6.538757141510818105e-01,6.315869620797240902e-01,6.314258412683337873e-01,4.846807662575662867e-01,4.791065093182770296e-01,4.697439380527177466e-01,7.023848611602182546e-01,6.107741835651840923e-01,4.908508330058320990e-01,4.632781557402985140e-01,5.314765720268693761e-01,5.960414736980381711e-01,6.413119815837846627e-01,6.390341251426898683e-01,5.541295749857211295e-01,5.323468509021378470e-01,5.119673553950694345e-01,5.340862654351372640e-01,6.699839617525252811e-01,6.094016544368126009e-01,5.401869815481550319e-01,4.722544229833086638e-01,4.955270547937047354e-01,4.715219807818415987e-01,6.179450799276527961e-01,5.599343157946385929e-01,5.413299280801917579e-01,5.339753357714862592e-01,5.970947414506613260e-01,5.463664602419088245e-01,4.775682665103971880e-01,6.960445243389474790e-01,5.540822814813824992e-01,5.336553936703612999e-01,5.681141481243028313e-01,4.672161247750062918e-01,4.994829074845800188e-01,4.878388543921338139e-01,6.566747550764359120e-01,5.644783282193803764e-01,6.893670217499405783e-01,5.702956829281899953e-01,5.197102201816997669e-01,5.448623074582694681e-01,4.796776736931377405e-01,5.928974866349123740e-01,5.594746249884190448e-01,5.525668652748694232e-01,4.976373846455319772e-01,4.503370970899287506e-01,4.996276332434206324e-01,5.847780223229768204e-01,5.398403085074806596e-01,5.022905738035821077e-01,6.600576613323864139e-01,6.895257226329005729e-01,6.946420066722984732e-01,5.920008579193862808e-01,4.427738193651246101e-01,6.599489106172824471e-01,6.867591380787529953e-01,4.905829970417211472e-01,4.517520575921858406e-01,8.989528092996624808e-01,5.881435358710267458e-01,5.759186988444375821e-01,4.411662391222833657e-01,5.192811209197674138e-01,5.408266133499100015e-01
5.244645999021413374e-01,5.070162747232420664e-01,0.000000000000000000e+00,5.368367638086255500e-01,4.872619951145207295e-01,6.400442748852798180e-01,5.053376691933061382e-01,5.189496911827553571e-01,5.848624721700506068e-01,4.793747859895360897e-01,5.033698511674676856e-01,5.663018509338588746e-01,5.244619031265174147e-01,5.715295666818067666e-01,6.313756639141424598e-01,4.962250791311908493e-01,5.618902857031615738e-01,5.700082818177184540e-01,5.437534928452445460e-01,5.627399661558259991e-01,5.884905588076099203e-01,5.835549352159123959e-01,6.546627351596880917e-01,5.238085073529266111e-01,5.753071143528729614e-01,5.338164516344441335e-01,5.256904721619354293e-01,6.321901114356889284e-01,5.295173278081781731e-01,5.481200403682094935e-01,5.835604647180894222e-01,6.240011802317243506e-01,6.269678987626658984e-01,6.238220713450984833e-01,5.442091511745119625e-01,4.945933855543090951e-01,5.427751536690491596e-01,6.892537366070949911e-01,6.155143019917987957e-01,5.053565337970735705e-01,5.501550426118946291e-01,5.765248468312273999e-01,6.121843758585494566e-01,6.365168679644532812e-01,6.365363647192423535e-01,5.806488574276286174e-01,5.674437091507925635e-01,5.414636345732259937e-01,5.670621610075208263e-01,6.538719381877875492e-01,6.320770002958279177e-01,5.798335947876080976e-01,4.909590270582261384e-01,5.258680519821097299e-01,5.323381950668411022e-01,6.273147178602008767e-01,5.779807503872591568e-01,5.611594108630534317e-01,5.439896658856731015e-01,6.128074227677577923e-01,5.460645798561241104e-01,5.846174404757089604e-01,6.711126050669427023e-01,5.604121338826955068e-01,5.758002491513514176e-01,5.575783191756304991e-01,5.393553320514913318e-01,5.200262794085288576e-01,5.434366432416705139e-01,6.470181644774097851e-01,6.094839983712148079e-01,6.688838534125889357e-01,5.955961868864008135e-01,5.633927478635504249e-01,5.792492766981178764e-01,5.611863972545839685e-01,5.743293986226537529e-01,6.253799031210288684e-01,5.877568482718800169e-01,5.710476342523962412e-01,5.402862738122296005e-01,5.560821751875084651e-01,5.841944147009902055e-01,5.839661874935720975e-01,5.064785869494055071e-01,6.478202215329784686e-01,6.516664542639198920e-01,6.585573322824633813e-01,6.051555269365166412e-01,5.214874119014625276e-01,6.477236680417164383e-01,6.712573305199360796e-01,5.576731570333682830e-01,5.365977349288220122e-01,8.919424079511358849e-01,5.866350610862389736e-01,5.808942921208817278e-01,5.312835972659275541e-01,5.591607720185289843e-01,5.868495032930045596e-01
5.368455975233390465e-01,4.592497908853743205e-01,5.368367638086255500e-01,0.000000000000000000e+00,4.761168387075181974e-01,6.776202817763584685e-01,4.826119864357268918e-01,5.274503066881595092e-01,5.941866710462234691e-01,4.538513009941840259e-01,4.560988048568966891e-01,5.702132769647598742e-01,5.369250271122527618e-01,5.866228651887883672e-01,6.676055872948511993e-01,4.835878040367532771e-01,5.120755093160552773e-01,5.939991624746837617e-01,5.612367277165968282e-01,5.381244855041045216e-01,5.966751625140319648e-01,6.053668298261862812e-01,7.020508768137532218e-01,5.164239465832228815e-01,5.912594253746248363e-01,5.018706555180788564e-01,5.485685974963880884e-01,6.729114053300350173e-01,5.103926658230366620e-01,5.377229176981539460e-01,6.177077127822026004e-01,6.784589252996596764e-01,6.619484296937019341e-01,6.594156352596767245e-01,5.125276769331141846e-01,4.773105403762148979e-01,5.008962543366306530e-01,7.264051095082408871e-01,6.454361282005319778e-01,4.846672423659165174e-01,5.109338285866416030e-01,5.834386217677831610e-01,6.309824551882807775e-01,6.701845579289593680e-01,6.670648806994394775e-01,5.946617622297258876e-01,5.814612696828713734e-01,5.556044430934867773e-01,5.521506420795401215e-01,6.976884133842655711e-01,6.415946902230386106e-01,6.043500028737762708e-01,4.714579222474641895e-01,5.461444302043206855e-01,5.014746048466192097e-01,6.474426204433116894e-01,5.839849263101779542e-01,5.839827554499782414e-01,5.869878578196099372e-01,6.322302319853225772e-01,5.964852324011102880e-01,5.229384044102169948e-01,7.221540897462010999e-01,5.973085078628612710e-01,5.850173148331477835e-01,6.168057733541347787e-01,5.083738612070887175e-01,5.020536377661752869e-01,5.181289231987876720e-01,6.835616814103937511e-01,6.456581843868997028e-01,7.128747981204559547e-01,6.113557396655695531e-01,5.768950343196904695e-01,5.708928518186795475e-01,5.159631358280574176e-01,6.236016915771375180e-01,6.325693174268685048e-01,6.253285080641837190e-01,5.431929241738490122e-01,4.867856384983871854e-01,5.475094458553614318e-01,6.252508613334955001e-01,5.946508932437197803e-01,5.089344152598815896e-01,6.880773518957998824e-01,7.161670145047369651e-01,7.191694086768567473e-01,6.266665628308509817e-01,4.760604137696607951e-01,6.879789342347917280e-01,7.100391344508237834e-01,5.259633709286042347e-01,4.785314128681658064e-01,9.049938731208089226e-01,6.316280090595871588e-01,6.165288197837273110e-01,4.871632295042573890e-01,5.574538045745103254e-01,5.748214639152378069e-01
4.872573746261961158e-01,4.780881353350681096e-01,4.872619951145207295e-01,4.761168387075181974e-01,0.000000000000000000e+00,6.200121946768786252e-01,4.740345203589556577e-01,4.756368466888049040e-01,4.767427659324817713e-01,4.740167830383884562e-01,4.782652351482732378e-01,4.784210458877665717e-01,4.872681950055522959e-01,5.149906061177098593e-01,6.088002358597770503e-01,4.657539013227277591e-01,5.064130656128189578e-01,4.650742899487583237e-01,4.833480203984755752e-01,5.021469468428183536e-01,4.671460573718509979e-01,4.667114429168162104e-01,6.498738204960888831e-01,4.893283067341743786e-01,4.680265991349532584e-01,4.870331012134064830e-01,4.819123674660575896e-01,6.139204773030448870e-01,4.558506534198726312e-01,4.686519998411360355e-01,5.509322710389454869e-01,6.187586060056842197e-01,6.076388492855698820e-01,6.123762569473409911e-01,4.944751072554973703e-01,4.622847655714769077e-01,4.695102117699625488e-01,6.793734298430893492e-01,5.861040712585318113e-01,4.631411498841586649e-01,5.251799504829768317e-01,4.832937817365641209e-01,4.582406803120409045e-01,6.117229356527480455e-01,6.260932520243136512e-01,4.535037473667360430e-01,5.041236285366847980e-01,4.611922405552890680e-01,4.529313627064454062e-01,6.470533894429133515e-01,4.646807264470853571e-01,5.299526690495310888e-01,4.723874857255615511e-01,4.749982434397728159e-01,4.924341677662518180e-01,4.695789442289930449e-01,4.628273122290187391e-01,4.665802754711919631e-01,4.920447476152174371e-01,4.573114389693792026e-01,4.709555140465757628e-01,5.176935904176582781e-01,6.750435322546669559e-01,4.831575324931544069e-01,4.776256142641195357e-01,4.712438874317879112e-01,4.671072201538462032e-01,4.570751220374481560e-01,4.561198496946072822e-01,6.252874777163750508e-01,5.674113244445124771e-01,6.652861889879617685e-01,4.923121044558486092e-01,5.366757552818727239e-01,4.662753624973696720e-01,4.841657666105178004e-01,5.496123460841526587e-01,5.617968571648903620e-01,5.460484929373986551e-01,4.673361086052163493e-01,4.616226803534084766e-01,4.880229699254694520e-01,4.784563177275454882e-01,4.762554992756179439e-01,4.729295560222372963e-01,6.430931930200887159e-01,6.405316965564891163e-01,6.609228122927937044e-01,4.694493200997099658e-01,4.756059157838976592e-01,6.430375847029188296e-01,6.533801639901862801e-01,4.324709416724196176e-01,4.656317118676857048e-01,8.778816591720363105e-01,5.259477195245263470e-01,5.130729202144621581e-01,4.809209127965862196e-01,4.644372649680815757e-01,4.760348049546794247e-01
6.400693212213210970e-01,6.506288950117888881e-01,6.400442748852798180e-01,6.776202817763584685e-01,6.200121946768786252e-01,0.000000000000000000e+00,6.400009101865045125e-01,6.339140175221903428e-01,8.348270470740447591e-01,6.229414869412355227e-01,6.470765059301983868e-01,7.358007624994624685e-01,6.401162696316442524e-01,7.589727588801087332e-01,7.091393663556768701e-01,6.368549443155668843e-01,7.594641278828255793e-01,7.518787988264998834e-01,6.800566206382336887e-01,7.772773352960702375e-01,7.189041869394655615e-01,7.445528401327110579e-01,7.377788741166524389e-01,6.894328979914955413e-01,7.427166672289091665e-01,6.913678361157244989e-01,8.073646019547122687e-01,7.390834235485377324e-01,6.687657649286135042e-01,6.814835523766196168e-01,8.491891185735033210e-01,7.630468922584854319e-01,7.551649391580281812e-01,7.669063430172169404e-01,7.432013104464048059e-01,6.335008229618603881e-01,6.844761271298167582e-01,7.602547518569265916e-01,7.849304670026103770e-01,6.365398372658533921e-01,8.300451713513761209e-01,8.078996355847819499e-01,8.110930857492779644e-01,7.441937200329569180e-01,7.807367789210665210e-01,7.167372509280005577e-01,7.823007908815508005e-01,7.176550955885643290e-01,6.850681878063946684e-01,7.534742312988442769e-01,8.613966357470549395e-01,8.187805822357718810e-01,6.330857339015507623e-01,6.807184973977142839e-01,7.743878515803348517e-01,8.264553355412174174e-01,6.859477851742430410e-01,7.859386184732699565e-01,7.764411453071711211e-01,8.135560340064318385e-01,7.257924783097607913e-01,8.470711812327192947e-01,7.527765065745096740e-01,7.524017676589036530e-01,7.966014091600521763e-01,7.489526022067611866e-01,7.627827435298304426e-01,6.629361273589958747e-01,7.052556304699336698e-01,7.297047165064307617e-01,8.563212080876869692e-01,7.363497872817148515e-01,8.039123905429478301e-01,8.352311468149047347e-01,7.829635692197316477e-01,7.622023592618984988e-01,8.252619062956715323e-01,8.585372365622021551e-01,8.478993204196209055e-01,7.572327506006470976e-01,7.364891328611757881e-01,7.390286938278152196e-01,7.992037805967295849e-01,8.343275507820420156e-01,6.437983681750365506e-01,7.530171564608602042e-01,7.661343307206477382e-01,7.410740304536244105e-01,7.918598334056696775e-01,7.833425350125233777e-01,7.530695116021075552e-01,7.632257931537783646e-01,7.726050929520116295e-01,7.658573443572217476e-01,9.109827820574902812e-01,8.395414765673367974e-01,8.405666209964365310e-01,7.252349461409932641e-01,8.354637304782797091e-01,8.227477948773880279e-01
5.053309331567354956e-01,4.804583979461896082e-01,5.053376691933061382e-01,4.826119864357268918e-01,4.740345203589556577e-01,6.400009101865045125e-01,0.000000000000000000e+00,5.165650211003192105e-01,5.396534024352661607e-01,4.634724265943573895e-01,4.771738137287329096e-01,5.326634366446312274e-01,5.053354689218811924e-01,5.408233962055152277e-01,6.291610304879560189e-01,4.865539586009621775e-01,5.048187670119395065e-01,5.468884458652057967e-01,5.117493125918061159e-01,5.112826696484668032e-01,5.548204886878624897e-01,5.567945203542442600e-01,6.709395880710089521e-01,4.822780699312582131e-01,5.487847833176995316e-01,4.891921761677270331e-01,4.937512878678766981e-01,6.397974093210432311e-01,5.099457340473096956e-01,5.090779512303410526e-01,5.760265214607920292e-01,6.422226785496398804e-01,6.242640634787124387e-01,6.255719310948379963e-01,5.027741713576312499e-01,4.776798176620613567e-01,4.893024981752145397e-01,6.972363800971762560e-01,6.029317385419799002e-01,4.877663095490327727e-01,4.985864658599776789e-01,5.335088274477863823e-01,5.808468015109018445e-01,6.285454246261883426e-01,6.443057502750999532e-01,5.449714878288998143e-01,5.380333229564099318e-01,5.104451947885196850e-01,5.315233019094838252e-01,6.678552847202319231e-01,5.948435905860141037e-01,5.549305685893504148e-01,4.755329547276226920e-01,4.944783657283924327e-01,4.913775813504817069e-01,5.987618063875577157e-01,5.495505767010363529e-01,5.335803084081294223e-01,5.273110361631085929e-01,5.815059093154385517e-01,5.321441627829723853e-01,5.174309098603480095e-01,6.948060890494088815e-01,5.412750791413237783e-01,5.338445617025833201e-01,5.474301914669201796e-01,4.847367248490604963e-01,5.019190632476435709e-01,4.975383444779846176e-01,6.459190959876239813e-01,5.912123230725520040e-01,6.804037620054224078e-01,5.665671780709589100e-01,5.352825325384246158e-01,5.416736997523688979e-01,5.059236801779658510e-01,5.856407619179868629e-01,5.940954111985989883e-01,5.697542675602107476e-01,5.164980749249066250e-01,4.763629488979714832e-01,5.146376095666944650e-01,5.675659697429841222e-01,5.392372316513727171e-01,4.978686990862428718e-01,6.558601422825875993e-01,6.771538777111509866e-01,6.795845500641496395e-01,5.771584570456393948e-01,4.694855519759687512e-01,6.557962175765070789e-01,6.837031157519988245e-01,5.000356046702628676e-01,4.760348071575454254e-01,8.950944449098772182e-01,5.727936999410725427e-01,5.651253637244346706e-01,4.727468383424409115e-01,5.176126202497708384e-01,5.411440441538222235e-01
5.189478964145327611e-01,5.243624409083368354e-01,5.189496911827553571e-01,5.274503066881595092e-01,4.756368466888049040e-01,6.339140175221903428e-01,5.165650211003192105e-01,0.000000000000000000e+00,5.163860566120257456e-01,4.939021992280827611e-01,5.244053643973682899e-01,5.263568864689648352e-01,5.189539495771486877e-01,5.484676714652354512e-01,6.243266576703363491e-01,5.042119353120260161e-01,5.566494853041523694e-01,5.132382380978801617e-01,5.129790065630113194e-01,5.444690915531416042e-01,5.228229766101297749e-01,5.194641679378417809e-01,6.544846636105128290e-01,5.246861182077673380e-01,5.169001122101751777e-01,5.323812792096234148e-01,5.081809327863836545e-01,6.272360268039021136e-01,5.088825451968999047e-01,5.117016284477704513e-01,5.782248559458009751e-01,6.261795110088663741e-01,6.224182625231975408e-01,6.265678968934746962e-01,5.393293503605676165e-01,4.798806347120051496e-01,5.242398803636545424e-01,6.869009253337876597e-01,6.070353367519618626e-01,4.905417769823406937e-01,5.657607105140483039e-01,5.174099658756527997e-01,5.280604590916613272e-01,6.289689532954023665e-01,6.365708907918508075e-01,5.091828133969311665e-01,5.351984798734059634e-01,5.068545931347820943e-01,5.109059672478067915e-01,6.535790921569206713e-01,5.391866370909808026e-01,5.581832317021393486e-01,5.083056087669560741e-01,5.072495054546601878e-01,5.410465725848379037e-01,5.373888787947415091e-01,5.149642865447376927e-01,5.060877546119232351e-01,5.229615041280010201e-01,5.274080885842585831e-01,5.053617578212650230e-01,5.717359896177809375e-01,6.755760758005020516e-01,5.128642650919799095e-01,5.136930078572988778e-01,5.067471666940801533e-01,5.120978970276430786e-01,5.076077297519980824e-01,5.137228357463929918e-01,6.398991683633613592e-01,5.894916172876755178e-01,6.717142484183953322e-01,5.408704178477623525e-01,5.694229118327278627e-01,5.248657338201339062e-01,5.463805995235244684e-01,5.688691245608833436e-01,5.956880245978859456e-01,5.689816448543817407e-01,5.257646014401637924e-01,5.198484385491514148e-01,5.315198628505897194e-01,5.270602781367164091e-01,5.153924969042805726e-01,5.058298901236616407e-01,6.524140934532849379e-01,6.456130804070696616e-01,6.617742774347545875e-01,5.309803592326221011e-01,5.278947608801299873e-01,6.523506482508194537e-01,6.635547653388202960e-01,5.005304552639116000e-01,5.269517765029196887e-01,8.792079676673620892e-01,5.397476804597682865e-01,5.362138561512403978e-01,5.282242708317723690e-01,5.112908561345275160e-01,5.330096937010289082e-01
5.848848633788339413e-01,5.399138991468570570e-01,5.848624721700506068e-01,5.941866710462234691e-01,4.767427659324817713e-01,8.348270470740447591e-01,5.396534024352661607e-01,5.163860566120257456e-01,0.000000000000000000e+00,4.944783569696585834e-01,5.366582848979644105e-01,6.641215527143538022e-01,5.849573291172720513e-01,7.319723910930735489e-01,8.285489253493252271e-01,5.212244126554608226e-01,7.414825865959284723e-01,6.543000088099524270e-01,5.489788995944406835e-01,7.368731046354433101e-01,5.829786707233424181e-01,6.319049887023862055e-01,8.465415837686389722e-01,6.282225719981471279e-01,6.369620046850378303e-01,6.438316413950785355e-01,6.927892431460220823e-01,8.298848162265284323e-01,4.946721085769977266e-01,5.560059425538330657e-01,7.929981906388962054e-01,8.267170543536871419e-01,8.262249758152550028e-01,8.257639733789141623e-01,7.158216912979078472e-01,4.770958570980932123e-01,5.772959896966598503e-01,8.611770964392877481e-01,8.169624261909886886e-01,4.823124128061146987e-01,8.030449549812667120e-01,6.114896604629186383e-01,6.787933475002165817e-01,8.303936164392536901e-01,8.352174783897006183e-01,5.406163118774126586e-01,7.475640964307199710e-01,6.074478385543469194e-01,5.229996291910490314e-01,8.426027298914613439e-01,7.107323043659552475e-01,7.983945907196206004e-01,5.210685040072198237e-01,5.692560855222903449e-01,7.633093405832565015e-01,7.070416021074925617e-01,5.040596342705394584e-01,7.268342321899097236e-01,7.220371926078098523e-01,6.813668840620281664e-01,6.431799153836244010e-01,7.880190525956520808e-01,8.595164644975276103e-01,6.942411966984560756e-01,5.908936634817572031e-01,6.382290292781994667e-01,6.360226446187857707e-01,4.941003450330495594e-01,5.918893211626568007e-01,8.382423603188478012e-01,8.281132517348173128e-01,8.584577668630686276e-01,7.236976672454884518e-01,8.037179962857582405e-01,6.795504147101028014e-01,7.104163166276608044e-01,7.847968212425681100e-01,8.273088642936519133e-01,8.086827829843097337e-01,6.535611349712795448e-01,6.382082965613331549e-01,6.680331217378043807e-01,7.125889831802207919e-01,6.331973134276500659e-01,4.885891077180215536e-01,8.475605680453074386e-01,8.427081840779671040e-01,8.471220970321767796e-01,6.746359864551454422e-01,7.444221746053951705e-01,8.474724933417181472e-01,8.567053286578160121e-01,6.247703139327575039e-01,6.996646979675014144e-01,9.548616389407550420e-01,7.880758924962443235e-01,7.471973198669845662e-01,6.366866043682880560e-01,7.606221732058374707e-01,7.652450225787852389e-01
4.793627202486864247e-01,4.595728268479700729e-01,4.793747859895360897e-01,4.538513009941840259e-01,4.740167830383884562e-01,6.229414869412355227e-01,4.634724265943573895e-01,4.939021992280827611e-01,4.944783569696585834e-01,0.000000000000000000e+00,4.599035599350667081e-01,5.007384063506934435e-01,4.793705722442410666e-01,5.274000847294195715e-01,6.111961873444489157e-01,4.714307025479947955e-01,4.872931938516451567e-01,5.084925453707986875e-01,4.841911554553023356e-01,4.885234670028821835e-01,5.128457033870439385e-01,5.199703625630073267e-01,6.470123834958587672e-01,4.601361382425116497e-01,5.084039244551293857e-01,4.596906638924261879e-01,4.684620881564798278e-01,6.143660996408277786e-01,4.749142399019931071e-01,4.812222016645751888e-01,5.481611006061799518e-01,6.128680518640119423e-01,6.055445653362458991e-01,6.024090993037896080e-01,4.721164710012135668e-01,4.759883692060574711e-01,4.607251889548753532e-01,6.791884983607162640e-01,5.878546063310341463e-01,4.848432791020894639e-01,4.800142810750467337e-01,4.912242675087301613e-01,5.333030354624080926e-01,6.156040755535159281e-01,6.167141632002265395e-01,5.065900763758656167e-01,5.201057326523133018e-01,4.802433993048234040e-01,4.942664586971857732e-01,6.426841692793326954e-01,5.414969717324928933e-01,5.402332992956784263e-01,4.645551554482590939e-01,4.706468247470365629e-01,4.653869694056715911e-01,5.501964047867811125e-01,5.089064367416962220e-01,5.100511884321341505e-01,4.959241962687058747e-01,5.337806763909251906e-01,5.052472161037808718e-01,5.031762303621083454e-01,6.683825153304969735e-01,5.174325500491407936e-01,4.912469913627912632e-01,5.148517597785222666e-01,4.496569129389124120e-01,4.706027917012064465e-01,4.612303989555887052e-01,6.305071349664685965e-01,5.936184847704486511e-01,6.632287153857829853e-01,5.297688891814409384e-01,5.249256840788942835e-01,4.972267484174319740e-01,4.815526269576960727e-01,5.437983811364841547e-01,5.926308579495050965e-01,5.671916032249926243e-01,4.884114142546798210e-01,4.467810825257744201e-01,4.926711383409598799e-01,5.327430552624451421e-01,4.942807770423495173e-01,4.828373895248582182e-01,6.364768924914285808e-01,6.483598192261328386e-01,6.577028398647792873e-01,5.323848949958586152e-01,4.423572550064404085e-01,6.363582510853291740e-01,6.601477217163970179e-01,4.628075565953284620e-01,4.459721457434381309e-01,8.903682935707494250e-01,5.508487827369825673e-01,5.242946500122021014e-01,4.489845120370197229e-01,4.913577212805636529e-01,5.163540213387896038e-01
