miRNA_ID	read_count	reads_per_million_miRNA_mapped	cross-mapped
hsa-let-7a-1	29519	8807.503579	N
hsa-let-7a-2	29556	8818.543168	Y
hsa-let-7a-3	30293	9038.439849	N
hsa-let-7b	45608	13607.934660	N
hsa-let-7c	22823	6809.636308	Y
hsa-let-7d	3685	1099.483407	N
hsa-let-7e	8277	2469.585932	N
hsa-let-7f-1	6288	1876.133423	N
hsa-let-7f-2	6377	1902.688110	N
hsa-let-7g	3454	1030.560566	N
hsa-let-7i	1746	520.949261	N
hsa-mir-1-1	42	12.531426	N
hsa-mir-1-2	49	14.619996	N
hsa-mir-100	42268	12611.387963	N
hsa-mir-101-1	48563	14489.609956	N
hsa-mir-101-2	48630	14509.600564	N
hsa-mir-103a-1	70060	20903.611258	Y
hsa-mir-103a-2	70724	21101.727129	Y
hsa-mir-103b-1	0	0.000000	N
hsa-mir-103b-2	0	0.000000	N
hsa-mir-105-1	281	83.841204	N
hsa-mir-105-2	261	77.873859	N
hsa-mir-106a	76	22.675913	Y
hsa-mir-106b	1005	299.859111	N
hsa-mir-107	764	227.952598	Y
hsa-mir-10a	272	81.155899	N
hsa-mir-10b	1148	342.525631	N
hsa-mir-1178	0	0.000000	N
hsa-mir-1179	15	4.475509	N
hsa-mir-1180	591	176.335059	N
hsa-mir-1181	0	0.000000	N
hsa-mir-1182	0	0.000000	N
hsa-mir-1183	0	0.000000	N
hsa-mir-1184-1	0	0.000000	N
hsa-mir-1184-2	0	0.000000	N
hsa-mir-1184-3	0	0.000000	N
hsa-mir-1185-1	8	2.386938	N
hsa-mir-1185-2	8	2.386938	N
hsa-mir-1193	2	0.596735	N
hsa-mir-1197	15	4.475509	N
hsa-mir-1199	0	0.000000	N
hsa-mir-1200	0	0.000000	N
hsa-mir-1202	0	0.000000	N
hsa-mir-1203	0	0.000000	N
hsa-mir-1204	0	0.000000	N
hsa-mir-1205	0	0.000000	N
hsa-mir-1206	0	0.000000	N
hsa-mir-1207	0	0.000000	N
hsa-mir-1208	0	0.000000	N
hsa-mir-122	0	0.000000	N
hsa-mir-1224	273	81.454266	N
hsa-mir-1225	4	1.193469	N
hsa-mir-1226	23	6.862447	N
hsa-mir-1227	3	0.895102	N
hsa-mir-1228	9	2.685305	N
hsa-mir-1229	45	13.426527	N
hsa-mir-1231	0	0.000000	N
hsa-mir-1233-1	0	0.000000	N
hsa-mir-1233-2	0	0.000000	N
hsa-mir-1234	1	0.298367	N
hsa-mir-1236	0	0.000000	N
hsa-mir-1237	0	0.000000	N
hsa-mir-1238	0	0.000000	N
hsa-mir-124-1	4423	1319.678456	N
hsa-mir-124-2	4371	1304.163357	N
hsa-mir-124-3	4499	1342.354368	N
hsa-mir-1243	0	0.000000	N
hsa-mir-1244-1	0	0.000000	N
hsa-mir-1244-2	0	0.000000	N
hsa-mir-1244-3	0	0.000000	N
hsa-mir-1244-4	0	0.000000	N
hsa-mir-1245a	0	0.000000	N
hsa-mir-1245b	0	0.000000	N
hsa-mir-1246	0	0.000000	N
hsa-mir-1247	49	14.619996	N
hsa-mir-1248	2	0.596735	N
hsa-mir-1249	270	80.559164	N
hsa-mir-1250	9	2.685305	N
hsa-mir-1251	98	29.239993	N
hsa-mir-1252	3	0.895102	N
hsa-mir-1253	0	0.000000	N
hsa-mir-1254-1	1	0.298367	N
hsa-mir-1254-2	0	0.000000	N
hsa-mir-1255a	4	1.193469	N
hsa-mir-1255b-1	0	0.000000	N
hsa-mir-1255b-2	0	0.000000	N
hsa-mir-1256	1	0.298367	N
hsa-mir-1257	0	0.000000	N
hsa-mir-1258	94	28.046524	N
hsa-mir-125a	5799	1730.231825	N
hsa-mir-125b-1	10222	3049.910281	N
hsa-mir-125b-2	10813	3226.245340	N
hsa-mir-126	14653	4371.975675	N
hsa-mir-1260a	0	0.000000	N
hsa-mir-1260b	1	0.298367	N
hsa-mir-1261	0	0.000000	N
hsa-mir-1262	0	0.000000	N
hsa-mir-1263	0	0.000000	N
hsa-mir-1264	6	1.790204	N
hsa-mir-1265	0	0.000000	N
hsa-mir-1266	10	2.983673	N
hsa-mir-1267	1	0.298367	N
hsa-mir-1268a	0	0.000000	N
hsa-mir-1268b	0	0.000000	N
hsa-mir-1269a	27	8.055916	N
hsa-mir-1269b	0	0.000000	N
hsa-mir-127	34765	10372.738301	N
hsa-mir-1270	1	0.298367	N
hsa-mir-1271	58	17.305302	N
hsa-mir-1272	0	0.000000	N
hsa-mir-1273a	0	0.000000	N
hsa-mir-1273c	0	0.000000	N
hsa-mir-1273d	0	0.000000	N
hsa-mir-1273e	0	0.000000	N
hsa-mir-1273f	0	0.000000	N
hsa-mir-1273g	0	0.000000	N
hsa-mir-1273h	0	0.000000	N
hsa-mir-1275	0	0.000000	N
hsa-mir-1276	1	0.298367	N
hsa-mir-1277	5	1.491836	N
hsa-mir-1278	0	0.000000	N
hsa-mir-1279	0	0.000000	N
hsa-mir-128-1	20143	6010.012012	N
hsa-mir-128-2	14527	4334.381398	N
hsa-mir-1281	0	0.000000	N
hsa-mir-1282	0	0.000000	N
hsa-mir-1283-1	0	0.000000	N
hsa-mir-1283-2	0	0.000000	N
hsa-mir-1284	1	0.298367	N
hsa-mir-1285-1	0	0.000000	N
hsa-mir-1285-2	0	0.000000	N
hsa-mir-1286	1	0.298367	N
hsa-mir-1287	180	53.706109	N
hsa-mir-1288	5	1.491836	N
hsa-mir-1289-1	0	0.000000	N
hsa-mir-1289-2	0	0.000000	N
hsa-mir-129-1	8578	2559.394482	N
hsa-mir-129-2	8970	2676.354453	N
hsa-mir-1290	0	0.000000	N
hsa-mir-1291	1	0.298367	N
hsa-mir-1292	6	1.790204	N
hsa-mir-1293	0	0.000000	N
hsa-mir-1294	1	0.298367	N
hsa-mir-1295a	2	0.596735	N
hsa-mir-1295b	0	0.000000	N
hsa-mir-1296	791	236.008514	N
hsa-mir-1297	0	0.000000	N
hsa-mir-1298	137	40.876317	N
hsa-mir-1299	0	0.000000	N
hsa-mir-1301	244	72.801615	N
hsa-mir-1302-1	0	0.000000	N
hsa-mir-1302-10	0	0.000000	N
hsa-mir-1302-11	0	0.000000	N
hsa-mir-1302-2	0	0.000000	N
hsa-mir-1302-3	0	0.000000	N
hsa-mir-1302-4	0	0.000000	N
hsa-mir-1302-5	0	0.000000	N
hsa-mir-1302-6	0	0.000000	N
hsa-mir-1302-7	0	0.000000	N
hsa-mir-1302-8	0	0.000000	N
hsa-mir-1302-9	0	0.000000	N
hsa-mir-1303	0	0.000000	N
hsa-mir-1304	0	0.000000	N
hsa-mir-1305	1	0.298367	N
hsa-mir-1306	140	41.771418	N
hsa-mir-1307	11452	3416.902029	N
hsa-mir-130a	221	65.939168	N
hsa-mir-130b	87	25.957953	N
hsa-mir-132	7069	2109.158264	N
hsa-mir-1321	0	0.000000	N
hsa-mir-1322	0	0.000000	N
hsa-mir-1323	0	0.000000	N
hsa-mir-1324	0	0.000000	N
hsa-mir-133a-1	212	63.253862	Y
hsa-mir-133a-2	186	55.496313	Y
hsa-mir-133b	45	13.426527	Y
hsa-mir-134	6722	2005.624820	N
hsa-mir-1343	62	18.498771	N
hsa-mir-135a-1	38	11.337956	N
hsa-mir-135a-2	26	7.757549	N
hsa-mir-135b	5	1.491836	N
hsa-mir-136	1384	412.940308	N
hsa-mir-137	627	187.076281	N
hsa-mir-138-1	487	145.304863	N
hsa-mir-138-2	361	107.710586	N
hsa-mir-139	8363	2495.245517	N
hsa-mir-140	7934	2367.245957	N
hsa-mir-141	9	2.685305	N
