miRNA_ID	read_count	reads_per_million_miRNA_mapped	cross-mapped
hsa-let-7a-1	69234	7920.508000	N
hsa-let-7a-2	68785	7869.141502	Y
hsa-let-7a-3	69273	7924.969678	N
hsa-let-7b	53860	6161.691667	N
hsa-let-7c	74645	8539.537216	Y
hsa-let-7d	2825	323.185647	N
hsa-let-7e	24291	2778.938958	N
hsa-let-7f-1	39670	4538.327301	N
hsa-let-7f-2	40404	4622.298368	N
hsa-let-7g	6512	744.985818	N
hsa-let-7i	2822	322.842441	N
hsa-mir-1-1	13	1.487226	N
hsa-mir-1-2	14	1.601628	N
hsa-mir-100	21726	2485.497831	N
hsa-mir-101-1	22654	2591.662886	N
hsa-mir-101-2	22995	2630.673967	N
hsa-mir-103a-1	83724	9578.192966	Y
hsa-mir-103a-2	83681	9573.273680	Y
hsa-mir-103b-1	0	0.000000	N
hsa-mir-103b-2	0	0.000000	N
hsa-mir-105-1	631	72.187661	N
hsa-mir-105-2	624	71.386847	N
hsa-mir-106a	124	14.185848	Y
hsa-mir-106b	2448	280.056094	N
hsa-mir-107	286	32.718972	Y
hsa-mir-10a	418	47.820036	N
hsa-mir-10b	2181	249.510760	N
hsa-mir-1178	0	0.000000	N
hsa-mir-1179	4	0.457608	N
hsa-mir-1180	275	31.460550	N
hsa-mir-1181	0	0.000000	N
hsa-mir-1182	0	0.000000	N
hsa-mir-1183	0	0.000000	N
hsa-mir-1184-1	0	0.000000	N
hsa-mir-1184-2	0	0.000000	N
hsa-mir-1184-3	0	0.000000	N
hsa-mir-1185-1	2	0.228804	N
hsa-mir-1185-2	3	0.343206	N
hsa-mir-1193	1	0.114402	N
hsa-mir-1197	2	0.228804	N
hsa-mir-1199	0	0.000000	N
hsa-mir-1200	0	0.000000	N
hsa-mir-1202	0	0.000000	N
hsa-mir-1203	0	0.000000	N
hsa-mir-1204	0	0.000000	N
hsa-mir-1205	0	0.000000	N
hsa-mir-1206	0	0.000000	N
hsa-mir-1207	0	0.000000	N
hsa-mir-1208	0	0.000000	N
hsa-mir-122	0	0.000000	N
hsa-mir-1224	23	2.631246	N
hsa-mir-1225	1	0.114402	N
hsa-mir-1226	18	2.059236	N
hsa-mir-1227	2	0.228804	N
hsa-mir-1228	6	0.686412	N
hsa-mir-1229	11	1.258422	N
hsa-mir-1231	0	0.000000	N
hsa-mir-1233-1	0	0.000000	N
hsa-mir-1233-2	0	0.000000	N
hsa-mir-1234	2	0.228804	N
hsa-mir-1236	0	0.000000	N
hsa-mir-1237	0	0.000000	N
hsa-mir-1238	1	0.114402	N
hsa-mir-124-1	401	45.875202	N
hsa-mir-124-2	422	48.277644	N
hsa-mir-124-3	409	46.790418	N
hsa-mir-1243	1	0.114402	N
hsa-mir-1244-1	0	0.000000	N
hsa-mir-1244-2	0	0.000000	N
hsa-mir-1244-3	0	0.000000	N
hsa-mir-1244-4	0	0.000000	N
hsa-mir-1245a	0	0.000000	N
hsa-mir-1245b	0	0.000000	N
hsa-mir-1246	0	0.000000	N
hsa-mir-1247	11	1.258422	N
hsa-mir-1248	4	0.457608	N
hsa-mir-1249	82	9.380964	N
hsa-mir-1250	5	0.572010	N
hsa-mir-1251	34	3.889668	N
hsa-mir-1252	0	0.000000	N
hsa-mir-1253	0	0.000000	N
hsa-mir-1254-1	2	0.228804	N
hsa-mir-1254-2	2	0.228804	N
hsa-mir-1255a	5	0.572010	N
hsa-mir-1255b-1	0	0.000000	N
hsa-mir-1255b-2	0	0.000000	N
hsa-mir-1256	2	0.228804	N
hsa-mir-1257	0	0.000000	N
hsa-mir-1258	4	0.457608	N
hsa-mir-125a	5311	607.589017	N
hsa-mir-125b-1	11711	1339.761810	N
hsa-mir-125b-2	12123	1386.895434	N
hsa-mir-126	5039	576.471673	N
hsa-mir-1260a	0	0.000000	N
hsa-mir-1260b	0	0.000000	N
hsa-mir-1261	0	0.000000	N
hsa-mir-1262	4	0.457608	N
hsa-mir-1263	0	0.000000	N
hsa-mir-1264	6	0.686412	N
hsa-mir-1265	0	0.000000	N
hsa-mir-1266	8	0.915216	N
hsa-mir-1267	0	0.000000	N
hsa-mir-1268a	0	0.000000	N
hsa-mir-1268b	0	0.000000	N
hsa-mir-1269a	0	0.000000	N
hsa-mir-1269b	1	0.114402	N
hsa-mir-127	5396	617.313187	N
hsa-mir-1270	2	0.228804	N
hsa-mir-1271	58	6.635316	N
hsa-mir-1272	0	0.000000	N
hsa-mir-1273a	0	0.000000	N
hsa-mir-1273c	0	0.000000	N
hsa-mir-1273d	0	0.000000	N
hsa-mir-1273e	0	0.000000	N
hsa-mir-1273f	0	0.000000	N
hsa-mir-1273g	0	0.000000	N
hsa-mir-1273h	0	0.000000	N
hsa-mir-1275	1	0.114402	N
hsa-mir-1276	2	0.228804	N
hsa-mir-1277	3	0.343206	N
hsa-mir-1278	0	0.000000	N
hsa-mir-1279	0	0.000000	N
hsa-mir-128-1	5111	584.708617	N
hsa-mir-128-2	2824	323.071245	N
hsa-mir-1281	0	0.000000	N
hsa-mir-1282	0	0.000000	N
hsa-mir-1283-1	0	0.000000	N
hsa-mir-1283-2	0	0.000000	N
hsa-mir-1284	1	0.114402	N
hsa-mir-1285-1	0	0.000000	N
hsa-mir-1285-2	0	0.000000	N
hsa-mir-1286	0	0.000000	N
hsa-mir-1287	56	6.406512	N
hsa-mir-1288	0	0.000000	N
hsa-mir-1289-1	0	0.000000	N
hsa-mir-1289-2	0	0.000000	N
hsa-mir-129-1	1314	150.324227	N
hsa-mir-129-2	1593	182.242384	N
hsa-mir-1290	0	0.000000	N
hsa-mir-1291	1	0.114402	N
hsa-mir-1292	6	0.686412	N
hsa-mir-1293	0	0.000000	N
hsa-mir-1294	2	0.228804	N
hsa-mir-1295a	13	1.487226	N
hsa-mir-1295b	0	0.000000	N
hsa-mir-1296	641	73.331681	N
hsa-mir-1297	0	0.000000	N
hsa-mir-1298	91	10.410582	N
hsa-mir-1299	0	0.000000	N
hsa-mir-1301	202	23.109204	N
hsa-mir-1302-1	0	0.000000	N
hsa-mir-1302-10	0	0.000000	N
hsa-mir-1302-11	0	0.000000	N
hsa-mir-1302-2	0	0.000000	N
hsa-mir-1302-3	0	0.000000	N
hsa-mir-1302-4	0	0.000000	N
hsa-mir-1302-5	0	0.000000	N
hsa-mir-1302-6	0	0.000000	N
hsa-mir-1302-7	0	0.000000	N
hsa-mir-1302-8	0	0.000000	N
hsa-mir-1302-9	0	0.000000	N
hsa-mir-1303	0	0.000000	N
hsa-mir-1304	1	0.114402	N
hsa-mir-1305	0	0.000000	N
hsa-mir-1306	161	18.418722	N
hsa-mir-1307	5892	674.056578	N
hsa-mir-130a	587	67.153973	N
hsa-mir-130b	186	21.278772	N
hsa-mir-132	1190	136.138379	N
hsa-mir-1321	0	0.000000	N
hsa-mir-1322	0	0.000000	N
hsa-mir-1323	0	0.000000	N
hsa-mir-1324	0	0.000000	N
hsa-mir-133a-1	18	2.059236	Y
hsa-mir-133a-2	16	1.830432	Y
hsa-mir-133b	3	0.343206	Y
hsa-mir-134	1756	200.889910	N
hsa-mir-1343	23	2.631246	N
hsa-mir-135a-1	223	25.511646	N
hsa-mir-135a-2	161	18.418722	N
hsa-mir-135b	2	0.228804	N
hsa-mir-136	222	25.397244	N
hsa-mir-137	350	40.040700	N
hsa-mir-138-1	167	19.105134	N
hsa-mir-138-2	105	12.012210	N
hsa-mir-139	2308	264.039814	N
hsa-mir-140	10227	1169.989244	N
hsa-mir-141	11	1.258422	N
hsa-mir-142	451	51.595302	N
hsa-mir-143	37003	4233.217170	N
hsa-mir-144	524	59.946647	N
hsa-mir-145	1351	154.557101	N
hsa-mir-1468	45	5.148090	N
hsa-mir-1469	0	0.000000	N
hsa-mir-146a	41	4.690482	N
hsa-mir-146b	547	62.577893	N
hsa-mir-1470	0	0.000000	N
hsa-mir-1471	0	0.000000	N
hsa-mir-147a	0	0.000000	N
hsa-mir-147b	0	0.000000	N
hsa-mir-148a	2372	271.361542	N
hsa-mir-148b	691	79.051781	N
hsa-mir-149	778	89.004755	N
hsa-mir-150	224	25.626048	N
hsa-mir-151a	6029	689.729652	N
hsa-mir-151b	19	2.173638	N
hsa-mir-152	413	47.248026	N
hsa-mir-153-1	184	21.049968	N
hsa-mir-153-2	1635	187.047268	N
hsa-mir-1537	1	0.114402	N
hsa-mir-1538	0	0.000000	N
hsa-mir-1539	0	0.000000	N
hsa-mir-154	52	5.948904	N
hsa-mir-155	52	5.948904	N
hsa-mir-1587	0	0.000000	N
hsa-mir-15a	783	89.576765	N
hsa-mir-15b	550	62.921099	N
hsa-mir-16-1	1018	116.461235	N
hsa-mir-16-2	932	106.622663	N
hsa-mir-17	3490	399.262977	Y
hsa-mir-181a-1	16236	1857.430856	N
hsa-mir-181a-2	39188	4483.185537	N
hsa-mir-181b-1	2491	284.975380	N
hsa-mir-181b-2	2479	283.602556	N
hsa-mir-181c	2662	304.538121	N
hsa-mir-181d	430	49.192860	N
hsa-mir-182	65197	7458.667130	N
hsa-mir-1825	0	0.000000	N
hsa-mir-1827	0	0.000000	N
hsa-mir-183	15855	1813.843694	N
hsa-mir-184	183	20.935566	N
hsa-mir-185	342	39.125484	N
hsa-mir-186	1555	177.895108	N
hsa-mir-187	16	1.830432	N
hsa-mir-188	13	1.487226	N
hsa-mir-18a	46	5.262492	N
hsa-mir-18b	2	0.228804	N
hsa-mir-1908	0	0.000000	N
hsa-mir-1909	1	0.114402	N
hsa-mir-190a	41	4.690482	N
hsa-mir-190b	0	0.000000	N
hsa-mir-191	3631	415.393658	N
hsa-mir-1910	1	0.114402	N
hsa-mir-1911	2	0.228804	N
hsa-mir-1912	11	1.258422	N
hsa-mir-1913	1	0.114402	N
hsa-mir-1914	0	0.000000	N
hsa-mir-1915	0	0.000000	N
hsa-mir-192	1320	151.010639	N
hsa-mir-193a	289	33.062178	N
hsa-mir-193b	115	13.156230	N
hsa-mir-194-1	172	19.677144	N
hsa-mir-194-2	214	24.482028	N
hsa-mir-195	484	55.370568	N
hsa-mir-196a-1	1	0.114402	N
hsa-mir-196a-2	1	0.114402	N
hsa-mir-196b	37	4.232874	N
hsa-mir-197	8816	1008.568023	N
hsa-mir-1972-1	0	0.000000	N
hsa-mir-1972-2	0	0.000000	N
hsa-mir-1973	0	0.000000	N
hsa-mir-1976	18	2.059236	N
hsa-mir-198	0	0.000000	N
hsa-mir-199a-1	86	9.838572	Y
hsa-mir-199a-2	93	10.639386	Y
hsa-mir-199b	117	13.385034	Y
hsa-mir-19a	115	13.156230	N
hsa-mir-19b-1	364	41.642328	N
hsa-mir-19b-2	377	43.129554	N
hsa-mir-200a	5	0.572010	N
hsa-mir-200b	3	0.343206	N
hsa-mir-200c	45	5.148090	N
hsa-mir-202	0	0.000000	N
hsa-mir-203a	865	98.957729	N
hsa-mir-203b	113	12.927426	N
hsa-mir-204	578	66.124355	N
hsa-mir-205	3	0.343206	N
hsa-mir-2052	0	0.000000	N
hsa-mir-2053	0	0.000000	N
hsa-mir-2054	0	0.000000	N
hsa-mir-206	11	1.258422	N
hsa-mir-208a	0	0.000000	N
hsa-mir-208b	0	0.000000	N
hsa-mir-20a	1858	212.558914	N
hsa-mir-20b	288	32.947776	N
hsa-mir-21	35691	4083.121747	N
hsa-mir-210	613	70.128425	N
hsa-mir-211	3	0.343206	N
hsa-mir-2110	13	1.487226	N
hsa-mir-2113	4	0.457608	N
hsa-mir-2114	2	0.228804	N
hsa-mir-2115	4	0.457608	N
hsa-mir-2116	1	0.114402	N
hsa-mir-2117	0	0.000000	N
hsa-mir-212	40	4.576080	N
hsa-mir-214	2	0.228804	N
hsa-mir-215	8	0.915216	N
hsa-mir-216a	0	0.000000	N
hsa-mir-216b	0	0.000000	N
hsa-mir-217	99	11.325798	N
hsa-mir-218-1	333	38.095866	N
hsa-mir-218-2	343	39.239886	N
hsa-mir-219a-1	125	14.300250	N
hsa-mir-219a-2	23255	2660.418487	N
hsa-mir-219b	4	0.457608	N
hsa-mir-22	129957	14867.340586	N
hsa-mir-221	266	30.430932	N
hsa-mir-222	70	8.008140	N
hsa-mir-223	749	85.687097	N
hsa-mir-224	4	0.457608	N
hsa-mir-2276	1	0.114402	N
hsa-mir-2277	6	0.686412	N
hsa-mir-2278	1	0.114402	N
hsa-mir-2355	360	41.184720	N
hsa-mir-2392	0	0.000000	N
hsa-mir-23a	2714	310.487025	Y
hsa-mir-23b	1786	204.321970	Y
hsa-mir-23c	0	0.000000	N
hsa-mir-24-1	1747	199.860292	N
hsa-mir-24-2	1779	203.521156	N
hsa-mir-2467	1	0.114402	N
hsa-mir-25	18278	2091.039738	N
hsa-mir-2681	3	0.343206	N
hsa-mir-2682	2	0.228804	N
hsa-mir-26a-1	3776	431.981948	N
hsa-mir-26a-2	3873	443.078942	N
hsa-mir-26b	3922	448.684640	N
hsa-mir-27a	1195	136.710389	Y
hsa-mir-27b	4286	490.326968	Y
hsa-mir-28	8166	934.206724	N
hsa-mir-2861	0	0.000000	N
hsa-mir-2909	0	0.000000	N
hsa-mir-296	106	12.126612	N
hsa-mir-297	0	0.000000	N
hsa-mir-298	0	0.000000	N
hsa-mir-299	15	1.716030	N
hsa-mir-29a	54029	6181.025605	N
hsa-mir-29b-1	1820	208.211638	N
hsa-mir-29b-2	1920	219.651838	N
hsa-mir-29c	6925	792.233843	N
hsa-mir-300	0	0.000000	N
hsa-mir-301a	296	33.862992	N
