miRNA_ID	read_count	reads_per_million_miRNA_mapped	cross-mapped
hsa-let-7a-1	193077	19514.708121	N
hsa-let-7a-2	192827	19489.440083	Y
hsa-let-7a-3	194267	19634.983983	N
hsa-let-7b	159694	16140.616431	N
hsa-let-7c	174621	17649.320462	Y
hsa-let-7d	2104	212.655810	N
hsa-let-7e	38012	3841.954687	N
hsa-let-7f-1	94108	9511.698192	N
hsa-let-7f-2	96504	9753.867071	N
hsa-let-7g	7091	716.702638	N
hsa-let-7i	2839	286.943843	N
hsa-mir-1-1	20	2.021443	N
hsa-mir-1-2	18	1.819299	N
hsa-mir-100	86806	8773.669330	N
hsa-mir-101-1	40589	4102.417626	N
hsa-mir-101-2	40789	4122.632056	N
hsa-mir-103a-1	123925	12525.366584	Y
hsa-mir-103a-2	124106	12543.660643	Y
hsa-mir-103b-1	0	0.000000	N
hsa-mir-103b-2	0	0.000000	N
hsa-mir-105-1	275	27.794842	N
hsa-mir-105-2	236	23.853028	N
hsa-mir-106a	124	12.532947	Y
hsa-mir-106b	3048	308.067923	N
hsa-mir-107	480	48.514634	Y
hsa-mir-10a	84	8.490061	N
hsa-mir-10b	11313	1143.429269	N
hsa-mir-1178	0	0.000000	N
hsa-mir-1179	0	0.000000	N
hsa-mir-1180	448	45.280325	N
hsa-mir-1181	1	0.101072	N
hsa-mir-1182	0	0.000000	N
hsa-mir-1183	0	0.000000	N
hsa-mir-1184-1	0	0.000000	N
hsa-mir-1184-2	0	0.000000	N
hsa-mir-1184-3	0	0.000000	N
hsa-mir-1185-1	4	0.404289	N
hsa-mir-1185-2	0	0.000000	N
hsa-mir-1193	0	0.000000	N
hsa-mir-1197	1	0.101072	N
hsa-mir-1199	0	0.000000	N
hsa-mir-1200	0	0.000000	N
hsa-mir-1202	0	0.000000	N
hsa-mir-1203	0	0.000000	N
hsa-mir-1204	0	0.000000	N
hsa-mir-1205	0	0.000000	N
hsa-mir-1206	0	0.000000	N
hsa-mir-1207	0	0.000000	N
hsa-mir-1208	0	0.000000	N
hsa-mir-122	1	0.101072	N
hsa-mir-1224	26	2.627876	N
hsa-mir-1225	0	0.000000	N
hsa-mir-1226	17	1.718227	N
hsa-mir-1227	0	0.000000	N
hsa-mir-1228	4	0.404289	N
hsa-mir-1229	3	0.303216	N
hsa-mir-1231	0	0.000000	N
hsa-mir-1233-1	0	0.000000	N
hsa-mir-1233-2	0	0.000000	N
hsa-mir-1234	1	0.101072	N
hsa-mir-1236	0	0.000000	N
hsa-mir-1237	0	0.000000	N
hsa-mir-1238	0	0.000000	N
hsa-mir-124-1	112	11.320081	N
hsa-mir-124-2	112	11.320081	N
hsa-mir-124-3	124	12.532947	N
hsa-mir-1243	8	0.808577	N
hsa-mir-1244-1	0	0.000000	N
hsa-mir-1244-2	0	0.000000	N
hsa-mir-1244-3	0	0.000000	N
hsa-mir-1244-4	0	0.000000	N
hsa-mir-1245a	0	0.000000	N
hsa-mir-1245b	0	0.000000	N
hsa-mir-1246	0	0.000000	N
hsa-mir-1247	15	1.516082	N
hsa-mir-1248	1	0.101072	N
hsa-mir-1249	36	3.638598	N
hsa-mir-1250	1	0.101072	N
hsa-mir-1251	74	7.479339	N
hsa-mir-1252	0	0.000000	N
hsa-mir-1253	0	0.000000	N
hsa-mir-1254-1	4	0.404289	N
hsa-mir-1254-2	4	0.404289	N
hsa-mir-1255a	2	0.202144	N
hsa-mir-1255b-1	0	0.000000	N
hsa-mir-1255b-2	0	0.000000	N
hsa-mir-1256	1	0.101072	N
hsa-mir-1257	0	0.000000	N
hsa-mir-1258	0	0.000000	N
hsa-mir-125a	4591	464.022255	N
hsa-mir-125b-1	15020	1518.103741	N
hsa-mir-125b-2	16113	1628.575604	N
hsa-mir-126	1442	145.746045	N
hsa-mir-1260a	0	0.000000	N
hsa-mir-1260b	0	0.000000	N
hsa-mir-1261	0	0.000000	N
hsa-mir-1262	27	2.728948	N
hsa-mir-1263	0	0.000000	N
hsa-mir-1264	0	0.000000	N
hsa-mir-1265	0	0.000000	N
hsa-mir-1266	2	0.202144	N
hsa-mir-1267	0	0.000000	N
hsa-mir-1268a	0	0.000000	N
hsa-mir-1268b	0	0.000000	N
hsa-mir-1269a	0	0.000000	N
hsa-mir-1269b	0	0.000000	N
hsa-mir-127	3614	365.274762	N
hsa-mir-1270	4	0.404289	N
hsa-mir-1271	58	5.862185	N
hsa-mir-1272	0	0.000000	N
hsa-mir-1273a	0	0.000000	N
hsa-mir-1273c	0	0.000000	N
hsa-mir-1273d	0	0.000000	N
hsa-mir-1273e	0	0.000000	N
hsa-mir-1273f	0	0.000000	N
hsa-mir-1273g	0	0.000000	N
hsa-mir-1273h	0	0.000000	N
hsa-mir-1275	2	0.202144	N
hsa-mir-1276	6	0.606433	N
hsa-mir-1277	5	0.505361	N
hsa-mir-1278	0	0.000000	N
hsa-mir-1279	0	0.000000	N
hsa-mir-128-1	5792	585.409911	N
hsa-mir-128-2	3247	328.181281	N
hsa-mir-1281	0	0.000000	N
hsa-mir-1282	0	0.000000	N
hsa-mir-1283-1	0	0.000000	N
hsa-mir-1283-2	0	0.000000	N
hsa-mir-1284	1	0.101072	N
hsa-mir-1285-1	0	0.000000	N
hsa-mir-1285-2	0	0.000000	N
hsa-mir-1286	0	0.000000	N
hsa-mir-1287	58	5.862185	N
hsa-mir-1288	1	0.101072	N
hsa-mir-1289-1	0	0.000000	N
hsa-mir-1289-2	0	0.000000	N
hsa-mir-129-1	1058	106.934338	N
hsa-mir-129-2	1160	117.243698	N
hsa-mir-1290	0	0.000000	N
hsa-mir-1291	2	0.202144	N
hsa-mir-1292	5	0.505361	N
hsa-mir-1293	0	0.000000	N
hsa-mir-1294	0	0.000000	N
hsa-mir-1295a	2	0.202144	N
hsa-mir-1295b	1	0.101072	N
hsa-mir-1296	312	31.534512	N
hsa-mir-1297	0	0.000000	N
hsa-mir-1298	22	2.223587	N
hsa-mir-1299	0	0.000000	N
hsa-mir-1301	126	12.735091	N
hsa-mir-1302-1	0	0.000000	N
hsa-mir-1302-10	0	0.000000	N
hsa-mir-1302-11	0	0.000000	N
hsa-mir-1302-2	0	0.000000	N
hsa-mir-1302-3	0	0.000000	N
hsa-mir-1302-4	0	0.000000	N
hsa-mir-1302-5	0	0.000000	N
hsa-mir-1302-6	0	0.000000	N
hsa-mir-1302-7	0	0.000000	N
hsa-mir-1302-8	0	0.000000	N
hsa-mir-1302-9	0	0.000000	N
hsa-mir-1303	0	0.000000	N
hsa-mir-1304	3	0.303216	N
hsa-mir-1305	2	0.202144	N
hsa-mir-1306	49	4.952536	N
hsa-mir-1307	4486	453.409679	N
hsa-mir-130a	615	62.159374	N
hsa-mir-130b	271	27.390554	N
hsa-mir-132	851	86.012402	N
hsa-mir-1321	0	0.000000	N
hsa-mir-1322	0	0.000000	N
hsa-mir-1323	0	0.000000	N
hsa-mir-1324	0	0.000000	N
hsa-mir-133a-1	7	0.707505	Y
hsa-mir-133a-2	12	1.212866	Y
hsa-mir-133b	4	0.404289	Y
hsa-mir-134	1168	118.052275	N
hsa-mir-1343	4	0.404289	N
hsa-mir-135a-1	369	37.295625	N
hsa-mir-135a-2	258	26.076616	N
hsa-mir-135b	5	0.505361	N
hsa-mir-136	146	14.756534	N
hsa-mir-137	125	12.634019	N
hsa-mir-138-1	34	3.436453	N
hsa-mir-138-2	29	2.931092	N
hsa-mir-139	1717	173.540887	N
hsa-mir-140	16195	1636.863521	N
hsa-mir-141	9	0.909649	N
hsa-mir-142	558	56.398261	N
hsa-mir-143	18189	1838.401394	N
hsa-mir-144	552	55.791829	N
hsa-mir-145	268	27.087337	N
hsa-mir-1468	38	3.840742	N
hsa-mir-1469	0	0.000000	N
hsa-mir-146a	22	2.223587	N
hsa-mir-146b	368	37.194552	N
hsa-mir-1470	0	0.000000	N
hsa-mir-1471	0	0.000000	N
hsa-mir-147a	0	0.000000	N
hsa-mir-147b	1	0.101072	N
hsa-mir-148a	10903	1101.989686	N
hsa-mir-148b	755	76.309476	N
hsa-mir-149	934	94.401391	N
hsa-mir-150	115	11.623298	N
hsa-mir-151a	14234	1438.661028	N
hsa-mir-151b	12	1.212866	N
hsa-mir-152	1479	149.485715	N
hsa-mir-153-1	80	8.085772	N
hsa-mir-153-2	1573	158.986497	N
hsa-mir-1537	0	0.000000	N
hsa-mir-1538	2	0.202144	N
hsa-mir-1539	0	0.000000	N
hsa-mir-154	35	3.537525	N
hsa-mir-155	31	3.133237	N
hsa-mir-1587	0	0.000000	N
hsa-mir-15a	935	94.502463	N
hsa-mir-15b	366	36.992408	N
hsa-mir-16-1	568	57.408983	N
hsa-mir-16-2	518	52.355375	N
hsa-mir-17	4511	455.936483	Y
hsa-mir-181a-1	32337	3268.370218	N
hsa-mir-181a-2	56756	5736.451126	N
hsa-mir-181b-1	4034	407.725066	N
hsa-mir-181b-2	4051	409.443293	N
hsa-mir-181c	6514	658.384006	N
hsa-mir-181d	941	95.108896	N
hsa-mir-182	96551	9758.617462	N
hsa-mir-1825	0	0.000000	N
hsa-mir-1827	0	0.000000	N
hsa-mir-183	29172	2948.476853	N
hsa-mir-184	485	49.019994	N
hsa-mir-185	689	69.638714	N
hsa-mir-186	1450	146.554622	N
hsa-mir-187	4	0.404289	N
hsa-mir-188	3	0.303216	N
hsa-mir-18a	20	2.021443	N
hsa-mir-18b	2	0.202144	N
hsa-mir-1908	0	0.000000	N
hsa-mir-1909	0	0.000000	N
hsa-mir-190a	31	3.133237	N
hsa-mir-190b	2	0.202144	N
hsa-mir-191	1373	138.772066	N
hsa-mir-1910	0	0.000000	N
hsa-mir-1911	0	0.000000	N
hsa-mir-1912	2	0.202144	N
hsa-mir-1913	0	0.000000	N
hsa-mir-1914	1	0.101072	N
hsa-mir-1915	0	0.000000	N
hsa-mir-192	2295	231.960592	Y
hsa-mir-193a	491	49.626427	N
hsa-mir-193b	159	16.070472	N
hsa-mir-194-1	279	28.199131	N
hsa-mir-194-2	319	32.242017	N
hsa-mir-195	503	50.839293	N
hsa-mir-196a-1	0	0.000000	N
hsa-mir-196a-2	0	0.000000	N
hsa-mir-196b	201	20.315503	N
hsa-mir-197	3985	402.772530	N
hsa-mir-1972-1	0	0.000000	N
hsa-mir-1972-2	0	0.000000	N
hsa-mir-1973	0	0.000000	N
hsa-mir-1976	17	1.718227	N
hsa-mir-198	0	0.000000	N
hsa-mir-199a-1	65	6.569690	Y
hsa-mir-199a-2	110	11.117937	Y
hsa-mir-199b	110	11.117937	Y
hsa-mir-19a	147	14.857607	N
hsa-mir-19b-1	395	39.923501	N
hsa-mir-19b-2	375	37.902057	N
hsa-mir-200a	13	1.313938	N
hsa-mir-200b	11	1.111794	N
hsa-mir-200c	49	4.952536	N
hsa-mir-202	0	0.000000	N
hsa-mir-203a	414	41.843871	N
hsa-mir-203b	31	3.133237	N
hsa-mir-204	611	61.755086	N
hsa-mir-205	2	0.202144	N
hsa-mir-2052	0	0.000000	N
hsa-mir-2053	0	0.000000	N
hsa-mir-2054	0	0.000000	N
hsa-mir-206	8	0.808577	N
hsa-mir-208a	0	0.000000	N
hsa-mir-208b	3	0.303216	N
hsa-mir-20a	2719	274.815185	N
hsa-mir-20b	376	38.003130	N
hsa-mir-21	79671	8052.519517	N
hsa-mir-210	339	34.263460	N
hsa-mir-211	1	0.101072	N
hsa-mir-2110	23	2.324660	N
hsa-mir-2113	6	0.606433	N
hsa-mir-2114	7	0.707505	N
hsa-mir-2115	2	0.202144	N
hsa-mir-2116	0	0.000000	N
hsa-mir-2117	0	0.000000	N
hsa-mir-212	20	2.021443	N
hsa-mir-214	2	0.202144	N
hsa-mir-215	11	1.111794	Y
hsa-mir-216a	1	0.101072	N
hsa-mir-216b	1	0.101072	N
hsa-mir-217	74	7.479339	N
hsa-mir-218-1	122	12.330803	N
hsa-mir-218-2	103	10.410432	N
hsa-mir-219a-1	261	26.379832	N
hsa-mir-219a-2	26968	2725.713827	N
hsa-mir-219b	5	0.505361	N
hsa-mir-22	191568	19362.190242	N
hsa-mir-221	109	11.016865	N
hsa-mir-222	29	2.931092	N
hsa-mir-223	595	60.137931	N
hsa-mir-224	5	0.505361	N
hsa-mir-2276	3	0.303216	N
hsa-mir-2277	5	0.505361	N
hsa-mir-2278	0	0.000000	N
hsa-mir-2355	253	25.571255	N
hsa-mir-2392	0	0.000000	N
hsa-mir-23a	5211	526.686990	Y
hsa-mir-23b	2421	244.695683	Y
hsa-mir-23c	0	0.000000	N
hsa-mir-24-1	1833	185.265257	N
hsa-mir-24-2	1913	193.351029	N
hsa-mir-2467	1	0.101072	N
hsa-mir-25	22907	2315.259813	N
hsa-mir-2681	2	0.202144	N
hsa-mir-2682	0	0.000000	N
hsa-mir-26a-1	5130	518.500146	N
hsa-mir-26a-2	5102	515.670126	N
hsa-mir-26b	2804	283.406318	N
hsa-mir-27a	1314	132.808809	Y
hsa-mir-27b	4046	408.937932	Y
hsa-mir-28	9686	978.984876	N
hsa-mir-2861	0	0.000000	N
hsa-mir-2909	0	0.000000	N
hsa-mir-296	46	4.649319	N
hsa-mir-297	0	0.000000	N
hsa-mir-298	0	0.000000	N
hsa-mir-299	11	1.111794	N
hsa-mir-29a	30687	3101.601165	N
hsa-mir-29b-1	1030	104.104318	N
hsa-mir-29b-2	1176	118.860852	N
hsa-mir-29c	4036	407.927210	N
hsa-mir-300	0	0.000000	N
hsa-mir-301a	250	25.268038	N
hsa-mir-301b	8	0.808577	N
hsa-mir-302a	4	0.404289	N
hsa-mir-302b	1	0.101072	N
hsa-mir-302c	0	0.000000	N
hsa-mir-302d	0	0.000000	N
hsa-mir-302e	0	0.000000	N
hsa-mir-302f	0	0.000000	N
hsa-mir-3064	1	0.101072	N
hsa-mir-3065	7783	786.644568	N
hsa-mir-3074	114	11.522225	N
hsa-mir-30a	187135	18914.137387	Y
hsa-mir-30b	1958	197.899276	N
hsa-mir-30c-1	3193	322.723385	N
hsa-mir-30c-2	4448	449.568937	N
hsa-mir-30d	27711	2800.810437	N
hsa-mir-30e	64121	6480.847534	Y
hsa-mir-31	10	1.010722	N
hsa-mir-3115	0	0.000000	N
hsa-mir-3116-1	0	0.000000	N
hsa-mir-3116-2	0	0.000000	N
hsa-mir-3117	0	0.000000	N
hsa-mir-3118-1	0	0.000000	N
hsa-mir-3118-2	0	0.000000	N
hsa-mir-3118-3	0	0.000000	N
hsa-mir-3118-4	0	0.000000	N
hsa-mir-3119-1	0	0.000000	N
hsa-mir-3119-2	0	0.000000	N
hsa-mir-3120	0	0.000000	N
hsa-mir-3121	0	0.000000	N
hsa-mir-3122	0	0.000000	N
hsa-mir-3123	0	0.000000	N
hsa-mir-3124	0	0.000000	N
hsa-mir-3125	2	0.202144	N
hsa-mir-3126	2	0.202144	N
hsa-mir-3127	56	5.660041	N
hsa-mir-3128	0	0.000000	N
hsa-mir-3129	0	0.000000	N
hsa-mir-3130-1	4	0.404289	N
hsa-mir-3130-2	5	0.505361	N
hsa-mir-3131	0	0.000000	N
hsa-mir-3132	3	0.303216	N
hsa-mir-3133	0	0.000000	N
hsa-mir-3134	0	0.000000	N
hsa-mir-3135a	1	0.101072	N
hsa-mir-3135b	0	0.000000	N
hsa-mir-3136	0	0.000000	N
hsa-mir-3137	0	0.000000	N
hsa-mir-3138	0	0.000000	N
hsa-mir-3139	0	0.000000	N
hsa-mir-3140	0	0.000000	N
hsa-mir-3141	0	0.000000	N
hsa-mir-3142	0	0.000000	N
hsa-mir-3143	0	0.000000	N
hsa-mir-3144	0	0.000000	N
hsa-mir-3145	1	0.101072	N
hsa-mir-3146	0	0.000000	N
hsa-mir-3147	0	0.000000	N
hsa-mir-3148	0	0.000000	N
hsa-mir-3149	0	0.000000	N
hsa-mir-3150a	1	0.101072	N
hsa-mir-3150b	0	0.000000	N
hsa-mir-3151	1	0.101072	N
hsa-mir-3152	0	0.000000	N
hsa-mir-3153	0	0.000000	N
hsa-mir-3154	1	0.101072	N
hsa-mir-3155a	0	0.000000	N
hsa-mir-3155b	0	0.000000	N
hsa-mir-3156-1	0	0.000000	N
hsa-mir-3156-2	0	0.000000	N
hsa-mir-3156-3	0	0.000000	N
hsa-mir-3157	1	0.101072	N
hsa-mir-3158-1	1	0.101072	N
hsa-mir-3158-2	1	0.101072	N
hsa-mir-3159	1	0.101072	N
hsa-mir-3160-1	0	0.000000	N
hsa-mir-3160-2	0	0.000000	N
hsa-mir-3161	0	0.000000	N
hsa-mir-3162	0	0.000000	N
hsa-mir-3163	0	0.000000	N
hsa-mir-3164	0	0.000000	N
hsa-mir-3165	0	0.000000	N
hsa-mir-3166	0	0.000000	N
hsa-mir-3167	0	0.000000	N
hsa-mir-3168	0	0.000000	N
hsa-mir-3169	0	0.000000	N
hsa-mir-3170	7	0.707505	N
hsa-mir-3171	0	0.000000	N
hsa-mir-3173	1	0.101072	N
hsa-mir-3174	1	0.101072	N
hsa-mir-3175	0	0.000000	N
hsa-mir-3176	0	0.000000	N
hsa-mir-3177	1	0.101072	N
hsa-mir-3178	0	0.000000	N
hsa-mir-3179-1	0	0.000000	N
hsa-mir-3179-2	0	0.000000	N
hsa-mir-3179-3	0	0.000000	N
hsa-mir-3179-4	0	0.000000	N
hsa-mir-3180-1	0	0.000000	N
hsa-mir-3180-2	0	0.000000	N
hsa-mir-3180-3	0	0.000000	N
hsa-mir-3180-4	0	0.000000	N
hsa-mir-3180-5	0	0.000000	N
hsa-mir-3181	0	0.000000	N
hsa-mir-3182	0	0.000000	N
hsa-mir-3183	2	0.202144	N
hsa-mir-3184	0	0.000000	N
hsa-mir-3185	0	0.000000	N
hsa-mir-3186	0	0.000000	N
hsa-mir-3187	3	0.303216	N
hsa-mir-3188	2	0.202144	N
hsa-mir-3189	0	0.000000	N
hsa-mir-3190	0	0.000000	N
hsa-mir-3191	0	0.000000	N
hsa-mir-3192	4	0.404289	N
hsa-mir-3193	5	0.505361	N
hsa-mir-3194	0	0.000000	N
hsa-mir-3195	0	0.000000	N
hsa-mir-3196	0	0.000000	N
hsa-mir-3197	0	0.000000	N
hsa-mir-3198-1	0	0.000000	N
hsa-mir-3198-2	0	0.000000	N
hsa-mir-3199-1	0	0.000000	N
hsa-mir-3199-2	1	0.101072	N
hsa-mir-32	96	9.702927	N
hsa-mir-3200	196	19.810142	N
hsa-mir-3201	0	0.000000	N
hsa-mir-3202-1	0	0.000000	N
hsa-mir-3202-2	0	0.000000	N
