miRNA_ID	read_count	reads_per_million_miRNA_mapped	cross-mapped
hsa-let-7a-1	63217	11469.684269	N
hsa-let-7a-2	63386	11500.346538	Y
hsa-let-7a-3	64298	11665.813929	N
hsa-let-7b	90014	16331.558913	N
hsa-let-7c	67270	12205.034418	Y
hsa-let-7d	1756	318.597301	N
hsa-let-7e	9767	1772.061412	N
hsa-let-7f-1	24780	4495.923188	N
hsa-let-7f-2	25068	4548.176049	N
hsa-let-7g	2485	450.862354	N
hsa-let-7i	2242	406.774003	N
hsa-mir-1-1	285	51.708560	N
hsa-mir-1-2	305	55.337231	N
hsa-mir-100	31991	5804.240465	N
hsa-mir-101-1	33905	6151.504266	N
hsa-mir-101-2	34097	6186.339506	N
hsa-mir-103a-1	52014	9437.084290	Y
hsa-mir-103a-2	52608	9544.855815	Y
hsa-mir-103b-1	0	0.000000	N
hsa-mir-103b-2	0	0.000000	N
hsa-mir-105-1	95	17.236187	N
hsa-mir-105-2	106	19.231956	N
hsa-mir-106a	205	37.193876	Y
hsa-mir-106b	2973	539.401922	N
hsa-mir-107	428	77.653556	Y
hsa-mir-10a	796	144.421100	N
hsa-mir-10b	7867	1427.337680	N
hsa-mir-1178	0	0.000000	N
hsa-mir-1179	1	0.181434	N
hsa-mir-1180	284	51.527126	N
hsa-mir-1181	0	0.000000	N
hsa-mir-1182	0	0.000000	N
hsa-mir-1183	0	0.000000	N
hsa-mir-1184-1	0	0.000000	N
hsa-mir-1184-2	0	0.000000	N
hsa-mir-1184-3	0	0.000000	N
hsa-mir-1185-1	1	0.181434	N
hsa-mir-1185-2	0	0.000000	N
hsa-mir-1193	0	0.000000	N
hsa-mir-1197	3	0.544301	N
hsa-mir-1199	0	0.000000	N
hsa-mir-1200	0	0.000000	N
hsa-mir-1202	0	0.000000	N
hsa-mir-1203	0	0.000000	N
hsa-mir-1204	0	0.000000	N
hsa-mir-1205	0	0.000000	N
hsa-mir-1206	0	0.000000	N
hsa-mir-1207	0	0.000000	N
hsa-mir-1208	0	0.000000	N
hsa-mir-122	0	0.000000	N
hsa-mir-1224	33	5.987307	N
hsa-mir-1225	0	0.000000	N
hsa-mir-1226	2	0.362867	N
hsa-mir-1227	0	0.000000	N
hsa-mir-1228	5	0.907168	N
hsa-mir-1229	7	1.270035	N
hsa-mir-1231	0	0.000000	N
hsa-mir-1233-1	0	0.000000	N
hsa-mir-1233-2	0	0.000000	N
hsa-mir-1234	1	0.181434	N
hsa-mir-1236	0	0.000000	N
hsa-mir-1237	0	0.000000	N
hsa-mir-1238	0	0.000000	N
hsa-mir-124-1	494	89.628170	N
hsa-mir-124-2	431	78.197857	N
hsa-mir-124-3	489	88.721002	N
hsa-mir-1243	2	0.362867	N
hsa-mir-1244-1	0	0.000000	N
hsa-mir-1244-2	0	0.000000	N
hsa-mir-1244-3	0	0.000000	N
hsa-mir-1244-4	0	0.000000	N
hsa-mir-1245a	0	0.000000	N
hsa-mir-1245b	0	0.000000	N
hsa-mir-1246	0	0.000000	N
hsa-mir-1247	21	3.810104	N
hsa-mir-1248	11	1.995769	N
hsa-mir-1249	29	5.261573	N
hsa-mir-1250	4	0.725734	N
hsa-mir-1251	46	8.345943	N
hsa-mir-1252	0	0.000000	N
hsa-mir-1253	0	0.000000	N
hsa-mir-1254-1	0	0.000000	N
hsa-mir-1254-2	0	0.000000	N
hsa-mir-1255a	4	0.725734	N
hsa-mir-1255b-1	0	0.000000	N
hsa-mir-1255b-2	0	0.000000	N
hsa-mir-1256	0	0.000000	N
hsa-mir-1257	0	0.000000	N
hsa-mir-1258	7	1.270035	N
hsa-mir-125a	2760	500.756578	N
hsa-mir-125b-1	8337	1512.611446	N
hsa-mir-125b-2	8301	1506.079838	N
hsa-mir-126	10774	1954.764989	N
hsa-mir-1260a	0	0.000000	N
hsa-mir-1260b	0	0.000000	N
hsa-mir-1261	0	0.000000	N
hsa-mir-1262	7	1.270035	N
hsa-mir-1263	0	0.000000	N
hsa-mir-1264	2	0.362867	N
hsa-mir-1265	0	0.000000	N
hsa-mir-1266	14	2.540070	N
hsa-mir-1267	1	0.181434	N
hsa-mir-1268a	0	0.000000	N
hsa-mir-1268b	0	0.000000	N
hsa-mir-1269a	1	0.181434	N
hsa-mir-1269b	0	0.000000	N
hsa-mir-127	3277	594.557719	N
hsa-mir-1270	3	0.544301	N
hsa-mir-1271	27	4.898706	N
hsa-mir-1272	0	0.000000	N
hsa-mir-1273a	0	0.000000	N
hsa-mir-1273c	0	0.000000	N
hsa-mir-1273d	0	0.000000	N
hsa-mir-1273e	0	0.000000	N
hsa-mir-1273f	0	0.000000	N
hsa-mir-1273g	0	0.000000	N
hsa-mir-1273h	1	0.181434	N
hsa-mir-1275	0	0.000000	N
hsa-mir-1276	0	0.000000	N
hsa-mir-1277	4	0.725734	N
hsa-mir-1278	0	0.000000	N
hsa-mir-1279	0	0.000000	N
hsa-mir-128-1	2762	501.119445	N
hsa-mir-128-2	1815	329.301880	N
hsa-mir-1281	0	0.000000	N
hsa-mir-1282	0	0.000000	N
hsa-mir-1283-1	0	0.000000	N
hsa-mir-1283-2	0	0.000000	N
hsa-mir-1284	0	0.000000	N
hsa-mir-1285-1	0	0.000000	N
hsa-mir-1285-2	0	0.000000	N
hsa-mir-1286	0	0.000000	N
hsa-mir-1287	81	14.696117	N
hsa-mir-1288	1	0.181434	N
hsa-mir-1289-1	0	0.000000	N
hsa-mir-1289-2	0	0.000000	N
hsa-mir-129-1	622	112.851664	N
hsa-mir-129-2	636	115.391733	N
hsa-mir-1290	0	0.000000	N
hsa-mir-1291	2	0.362867	N
hsa-mir-1292	5	0.907168	N
hsa-mir-1293	1	0.181434	N
hsa-mir-1294	2	0.362867	N
hsa-mir-1295a	2	0.362867	N
hsa-mir-1295b	1	0.181434	N
