miRNA_ID	read_count	reads_per_million_miRNA_mapped	cross-mapped
hsa-let-7a-1	64761	11071.656928	N
hsa-let-7a-2	66004	11284.162441	Y
hsa-let-7a-3	64975	11108.242752	N
hsa-let-7b	143332	24504.296270	N
hsa-let-7c	22868	3909.554371	Y
hsa-let-7d	3330	569.302784	N
hsa-let-7e	4481	766.079812	N
hsa-let-7f-1	11289	1929.987725	N
hsa-let-7f-2	11477	1962.128543	N
hsa-let-7g	2844	486.215350	N
hsa-let-7i	2872	491.002281	N
hsa-mir-1-1	4	0.683847	N
hsa-mir-1-2	7	1.196733	N
hsa-mir-100	620345	106055.295884	Y
hsa-mir-101-1	46669	7978.616098	N
hsa-mir-101-2	46452	7941.517389	N
hsa-mir-103a-1	60647	10368.320095	Y
hsa-mir-103a-2	60988	10426.618068	Y
hsa-mir-103b-1	0	0.000000	N
hsa-mir-103b-2	0	0.000000	N
hsa-mir-105-1	284	48.553150	N
hsa-mir-105-2	303	51.801424	N
hsa-mir-106a	100	17.096180	Y
hsa-mir-106b	2954	505.021148	N
hsa-mir-107	755	129.076157	Y
hsa-mir-10a	9271	1584.986819	N
hsa-mir-10b	31843	5443.936498	N
hsa-mir-1178	0	0.000000	N
hsa-mir-1179	4	0.683847	N
hsa-mir-1180	239	40.859869	N
hsa-mir-1181	1	0.170962	N
hsa-mir-1182	0	0.000000	N
hsa-mir-1183	0	0.000000	N
hsa-mir-1184-1	0	0.000000	N
hsa-mir-1184-2	0	0.000000	N
hsa-mir-1184-3	0	0.000000	N
hsa-mir-1185-1	21	3.590198	N
hsa-mir-1185-2	4	0.683847	N
hsa-mir-1193	0	0.000000	N
hsa-mir-1197	10	1.709618	N
hsa-mir-1199	0	0.000000	N
hsa-mir-1200	0	0.000000	N
hsa-mir-1202	0	0.000000	N
hsa-mir-1203	0	0.000000	N
hsa-mir-1204	0	0.000000	N
hsa-mir-1205	0	0.000000	N
hsa-mir-1206	0	0.000000	N
hsa-mir-1207	0	0.000000	N
hsa-mir-1208	0	0.000000	N
hsa-mir-122	1	0.170962	N
hsa-mir-1224	1	0.170962	N
hsa-mir-1225	1	0.170962	N
hsa-mir-1226	23	3.932121	N
hsa-mir-1227	1	0.170962	N
hsa-mir-1228	58	9.915784	N
hsa-mir-1229	3	0.512885	N
hsa-mir-1231	0	0.000000	N
hsa-mir-1233-1	0	0.000000	N
hsa-mir-1233-2	0	0.000000	N
hsa-mir-1234	0	0.000000	N
hsa-mir-1236	0	0.000000	N
hsa-mir-1237	0	0.000000	N
hsa-mir-1238	0	0.000000	N
hsa-mir-124-1	47	8.035204	N
hsa-mir-124-2	39	6.667510	N
hsa-mir-124-3	45	7.693281	N
hsa-mir-1243	0	0.000000	N
hsa-mir-1244-1	0	0.000000	N
hsa-mir-1244-2	0	0.000000	N
hsa-mir-1244-3	0	0.000000	N
hsa-mir-1244-4	0	0.000000	N
hsa-mir-1245a	0	0.000000	N
hsa-mir-1245b	1	0.170962	N
hsa-mir-1246	0	0.000000	N
hsa-mir-1247	17	2.906351	N
hsa-mir-1248	9	1.538656	N
hsa-mir-1249	22	3.761160	N
hsa-mir-1250	2	0.341924	N
hsa-mir-1251	40	6.838472	N
hsa-mir-1252	0	0.000000	N
hsa-mir-1253	0	0.000000	N
hsa-mir-1254-1	2	0.341924	N
hsa-mir-1254-2	3	0.512885	N
hsa-mir-1255a	0	0.000000	N
hsa-mir-1255b-1	0	0.000000	N
hsa-mir-1255b-2	0	0.000000	N
hsa-mir-1256	1	0.170962	N
hsa-mir-1257	0	0.000000	N
hsa-mir-1258	3	0.512885	N
hsa-mir-125a	2997	512.372505	N
hsa-mir-125b-1	13877	2372.436855	N
hsa-mir-125b-2	13932	2381.839754	N
hsa-mir-126	10129	1731.672041	N
hsa-mir-1260a	0	0.000000	N
hsa-mir-1260b	0	0.000000	N
hsa-mir-1261	0	0.000000	N
hsa-mir-1262	10	1.709618	N
hsa-mir-1263	0	0.000000	N
hsa-mir-1264	7	1.196733	N
hsa-mir-1265	0	0.000000	N
hsa-mir-1266	9	1.538656	N
hsa-mir-1267	1	0.170962	N
hsa-mir-1268a	0	0.000000	N
hsa-mir-1268b	0	0.000000	N
hsa-mir-1269a	12	2.051542	N
hsa-mir-1269b	0	0.000000	N
hsa-mir-127	60470	10338.059857	N
hsa-mir-1270	10	1.709618	N
hsa-mir-1271	102	17.438103	N
hsa-mir-1272	0	0.000000	N
hsa-mir-1273a	0	0.000000	N
hsa-mir-1273c	0	0.000000	N
hsa-mir-1273d	0	0.000000	N
hsa-mir-1273e	0	0.000000	N
hsa-mir-1273f	0	0.000000	N
hsa-mir-1273g	0	0.000000	N
hsa-mir-1273h	0	0.000000	N
hsa-mir-1275	1	0.170962	N
hsa-mir-1276	1	0.170962	N
hsa-mir-1277	12	2.051542	N
hsa-mir-1278	0	0.000000	N
hsa-mir-1279	0	0.000000	N
hsa-mir-128-1	3201	547.248712	N
hsa-mir-128-2	2470	422.275638	N
hsa-mir-1281	0	0.000000	N
hsa-mir-1282	0	0.000000	N
hsa-mir-1283-1	0	0.000000	N
hsa-mir-1283-2	0	0.000000	N
hsa-mir-1284	0	0.000000	N
hsa-mir-1285-1	0	0.000000	N
hsa-mir-1285-2	0	0.000000	N
hsa-mir-1286	0	0.000000	N
hsa-mir-1287	97	16.583294	N
hsa-mir-1288	2	0.341924	N
hsa-mir-1289-1	0	0.000000	N
hsa-mir-1289-2	0	0.000000	N
hsa-mir-129-1	171	29.234467	N
hsa-mir-129-2	188	32.140818	N
hsa-mir-1290	0	0.000000	N
hsa-mir-1291	2	0.341924	N
hsa-mir-1292	5	0.854809	N
hsa-mir-1293	0	0.000000	N
hsa-mir-1294	4	0.683847	N
hsa-mir-1295a	2	0.341924	N
hsa-mir-1295b	1	0.170962	N
hsa-mir-1296	41	7.009434	N
hsa-mir-1297	0	0.000000	N
hsa-mir-1298	38	6.496548	N
hsa-mir-1299	0	0.000000	N
hsa-mir-1301	128	21.883110	N
hsa-mir-1302-1	0	0.000000	N
hsa-mir-1302-10	0	0.000000	N
hsa-mir-1302-11	0	0.000000	N
hsa-mir-1302-2	0	0.000000	N
hsa-mir-1302-3	0	0.000000	N
hsa-mir-1302-4	0	0.000000	N
hsa-mir-1302-5	0	0.000000	N
hsa-mir-1302-6	0	0.000000	N
hsa-mir-1302-7	0	0.000000	N
hsa-mir-1302-8	0	0.000000	N
hsa-mir-1302-9	0	0.000000	N
hsa-mir-1303	0	0.000000	N
hsa-mir-1304	2	0.341924	N
hsa-mir-1305	0	0.000000	N
hsa-mir-1306	66	11.283479	N
hsa-mir-1307	8800	1504.463813	N
hsa-mir-130a	1138	194.554525	N
hsa-mir-130b	343	58.639896	N
hsa-mir-132	1526	260.887702	N
hsa-mir-1321	0	0.000000	N
hsa-mir-1322	1	0.170962	N
hsa-mir-1323	2	0.341924	N
hsa-mir-1324	0	0.000000	N
hsa-mir-133a-1	11	1.880580	N
hsa-mir-133a-2	9	1.538656	N
hsa-mir-133b	0	0.000000	N
hsa-mir-134	25501	4359.696782	N
hsa-mir-1343	5	0.854809	N
hsa-mir-135a-1	12	2.051542	N
hsa-mir-135a-2	15	2.564427	N
hsa-mir-135b	3	0.512885	N
hsa-mir-136	1647	281.574079	N
hsa-mir-137	123	21.028301	N
hsa-mir-138-1	106	18.121950	N
hsa-mir-138-2	46	7.864243	N
hsa-mir-139	464	79.326274	N
hsa-mir-140	9682	1655.252117	N
hsa-mir-141	24	4.103083	N
hsa-mir-142	11445	1956.657765	N
hsa-mir-143	95321	16296.249440	N
hsa-mir-144	2562	438.004124	N
hsa-mir-145	2635	450.484335	N
hsa-mir-1468	32	5.470778	N
hsa-mir-1469	0	0.000000	N
hsa-mir-146a	348	59.494705	N
hsa-mir-146b	2249	384.493081	N
hsa-mir-1470	0	0.000000	N
hsa-mir-1471	0	0.000000	N
hsa-mir-147a	0	0.000000	N
hsa-mir-147b	2	0.341924	N
hsa-mir-148a	36164	6182.662422	N
hsa-mir-148b	1130	193.186830	N
hsa-mir-149	229	39.150251	N
hsa-mir-150	1662	284.138506	N
hsa-mir-151a	14691	2511.599758	N
hsa-mir-151b	22	3.761160	N
hsa-mir-152	1374	234.901509	N
hsa-mir-153-1	67	11.454440	N
hsa-mir-153-2	1691	289.096399	N
hsa-mir-1537	1	0.170962	N
hsa-mir-1538	2	0.341924	N
hsa-mir-1539	0	0.000000	N
hsa-mir-154	229	39.150251	N
hsa-mir-155	1111	189.938556	N
hsa-mir-1587	0	0.000000	N
hsa-mir-15a	1268	216.779558	N
hsa-mir-15b	1650	282.086965	N
hsa-mir-16-1	2131	364.319589	N
hsa-mir-16-2	2166	370.303252	N
hsa-mir-17	2552	436.294506	Y
hsa-mir-181a-1	28622	4893.268550	N
hsa-mir-181a-2	34199	5846.722491	N
hsa-mir-181b-1	7192	1229.557243	N
hsa-mir-181b-2	6595	1127.493050	N
hsa-mir-181c	4973	850.193016	N
hsa-mir-181d	1199	204.983194	N
hsa-mir-182	4281	731.887452	N
hsa-mir-1825	0	0.000000	N
hsa-mir-1827	0	0.000000	N
hsa-mir-183	901	154.036579	N
hsa-mir-184	42	7.180395	N
hsa-mir-185	522	89.242058	N
hsa-mir-186	1049	179.338925	N
hsa-mir-187	54	9.231937	N
hsa-mir-188	19	3.248274	N
hsa-mir-18a	37	6.325586	Y
hsa-mir-18b	8	1.367694	Y
hsa-mir-1908	0	0.000000	N
hsa-mir-1909	1	0.170962	N
hsa-mir-190a	55	9.402899	N
hsa-mir-190b	3	0.512885	N
hsa-mir-191	2744	469.119171	N
hsa-mir-1910	0	0.000000	N
hsa-mir-1911	3	0.512885	N
hsa-mir-1912	16	2.735389	N
hsa-mir-1913	2	0.341924	N
hsa-mir-1914	0	0.000000	N
hsa-mir-1915	1	0.170962	N
hsa-mir-192	1156	197.631837	Y
hsa-mir-193a	620	105.996314	N
hsa-mir-193b	411	70.265299	N
hsa-mir-194-1	239	40.859869	N
hsa-mir-194-2	227	38.808328	N
hsa-mir-195	668	114.202480	N
hsa-mir-196a-1	0	0.000000	N
hsa-mir-196a-2	0	0.000000	N
hsa-mir-196b	44	7.522319	N
hsa-mir-197	3166	541.265049	N
hsa-mir-1972-1	0	0.000000	N
hsa-mir-1972-2	0	0.000000	N
hsa-mir-1973	0	0.000000	N
hsa-mir-1976	107	18.292912	N
hsa-mir-198	0	0.000000	N
hsa-mir-199a-1	959	163.952363	Y
hsa-mir-199a-2	1591	272.000219	Y
hsa-mir-199b	2372	405.521382	Y
hsa-mir-19a	50	8.548090	N
hsa-mir-19b-1	151	25.815231	N
hsa-mir-19b-2	130	22.225034	N
hsa-mir-200a	35	5.983663	N
hsa-mir-200b	9	1.538656	N
hsa-mir-200c	108	18.463874	N
hsa-mir-202	1	0.170962	N
hsa-mir-203a	172	29.405429	N
hsa-mir-203b	0	0.000000	N
hsa-mir-204	1267	216.608597	N
hsa-mir-205	0	0.000000	N
hsa-mir-2052	0	0.000000	N
hsa-mir-2053	0	0.000000	N
hsa-mir-2054	0	0.000000	N
hsa-mir-206	1	0.170962	N
hsa-mir-208a	0	0.000000	N
hsa-mir-208b	1	0.170962	N
hsa-mir-20a	784	134.034049	N
hsa-mir-20b	396	67.700872	N
hsa-mir-21	1645561	281328.065430	N
hsa-mir-210	504	86.164746	N
hsa-mir-211	1	0.170962	N
hsa-mir-2110	2	0.341924	N
hsa-mir-2113	4	0.683847	N
hsa-mir-2114	33	5.641739	N
hsa-mir-2115	3	0.512885	N
hsa-mir-2116	1	0.170962	N
hsa-mir-2117	0	0.000000	N
hsa-mir-212	150	25.644270	N
hsa-mir-214	17	2.906351	N
hsa-mir-215	38	6.496548	Y
hsa-mir-216a	31	5.299816	N
hsa-mir-216b	3	0.512885	N
hsa-mir-217	900	153.865617	N
hsa-mir-218-1	140	23.934652	N
hsa-mir-218-2	119	20.344454	N
hsa-mir-219a-1	93	15.899447	N
hsa-mir-219a-2	3177	543.145629	N
hsa-mir-219b	0	0.000000	N
hsa-mir-22	544207	93038.606593	N
hsa-mir-221	2436	416.462937	N
hsa-mir-222	711	121.553838	N
hsa-mir-223	998	170.619873	N
hsa-mir-224	72	12.309249	N
hsa-mir-2276	6	1.025771	N
hsa-mir-2277	26	4.445007	N
hsa-mir-2278	0	0.000000	N
hsa-mir-2355	537	91.806485	N
hsa-mir-2392	0	0.000000	N
hsa-mir-23a	14407	2463.046608	Y
hsa-mir-23b	3366	575.457408	Y
hsa-mir-23c	1	0.170962	N
hsa-mir-24-1	3685	629.994221	N
hsa-mir-24-2	3839	656.322338	N
hsa-mir-2467	0	0.000000	N
hsa-mir-25	28475	4868.137166	N
hsa-mir-2681	2	0.341924	N
hsa-mir-2682	9	1.538656	N
hsa-mir-26a-1	8138	1391.287103	N
hsa-mir-26a-2	8125	1389.064600	N
hsa-mir-26b	2805	479.547840	N
hsa-mir-27a	7031	1202.032394	Y
hsa-mir-27b	4594	785.398495	Y
hsa-mir-28	17262	2951.142538	N
hsa-mir-2861	0	0.000000	N
hsa-mir-2909	0	0.000000	N
hsa-mir-296	49	8.377128	N
hsa-mir-297	0	0.000000	N
hsa-mir-298	0	0.000000	N
hsa-mir-299	144	24.618499	N
hsa-mir-29a	61230	10467.990823	N
hsa-mir-29b-1	2331	398.511949	Y
hsa-mir-29b-2	2522	431.165652	Y
hsa-mir-29c	12026	2055.986569	Y
hsa-mir-300	0	0.000000	N
hsa-mir-301a	131	22.395995	N
hsa-mir-301b	7	1.196733	N
hsa-mir-302a	1	0.170962	N
hsa-mir-302b	0	0.000000	N
hsa-mir-302c	0	0.000000	N
hsa-mir-302d	0	0.000000	N
hsa-mir-302e	0	0.000000	N
hsa-mir-302f	0	0.000000	N
hsa-mir-3064	2	0.341924	N
hsa-mir-3065	410	70.094337	N
hsa-mir-3074	68	11.625402	N
hsa-mir-30a	138794	23728.471636	Y
hsa-mir-30b	2248	384.322119	Y
hsa-mir-30c-1	1495	255.587886	Y
hsa-mir-30c-2	1891	323.288758	Y
hsa-mir-30d	29382	5023.199516	N
hsa-mir-30e	66971	11449.482499	Y
hsa-mir-31	15	2.564427	N
hsa-mir-3115	0	0.000000	N
hsa-mir-3116-1	0	0.000000	N
hsa-mir-3116-2	0	0.000000	N
hsa-mir-3117	23	3.932121	N
hsa-mir-3118-1	0	0.000000	N
hsa-mir-3118-2	0	0.000000	N
hsa-mir-3118-3	0	0.000000	N
hsa-mir-3118-4	0	0.000000	N
hsa-mir-3119-1	0	0.000000	N
hsa-mir-3119-2	0	0.000000	N
hsa-mir-3120	2	0.341924	N
hsa-mir-3121	0	0.000000	N
hsa-mir-3122	0	0.000000	N
hsa-mir-3123	0	0.000000	N
hsa-mir-3124	0	0.000000	N
hsa-mir-3125	2	0.341924	N
hsa-mir-3126	1	0.170962	N
hsa-mir-3127	30	5.128854	N
hsa-mir-3128	0	0.000000	N
hsa-mir-3129	0	0.000000	N
hsa-mir-3130-1	19	3.248274	N
hsa-mir-3130-2	29	4.957892	N
hsa-mir-3131	0	0.000000	N
hsa-mir-3132	1	0.170962	N
hsa-mir-3133	0	0.000000	N
hsa-mir-3134	0	0.000000	N
hsa-mir-3135a	3	0.512885	N
hsa-mir-3135b	0	0.000000	N
hsa-mir-3136	2	0.341924	N
hsa-mir-3137	0	0.000000	N
hsa-mir-3138	0	0.000000	N
hsa-mir-3139	1	0.170962	N
hsa-mir-3140	0	0.000000	N
hsa-mir-3141	0	0.000000	N
hsa-mir-3142	0	0.000000	N
hsa-mir-3143	1	0.170962	N
hsa-mir-3144	1	0.170962	N
hsa-mir-3145	0	0.000000	N
hsa-mir-3146	0	0.000000	N
hsa-mir-3147	0	0.000000	N
hsa-mir-3148	0	0.000000	N
hsa-mir-3149	0	0.000000	N
hsa-mir-3150a	0	0.000000	N
hsa-mir-3150b	1	0.170962	N
hsa-mir-3151	9	1.538656	N
hsa-mir-3152	2	0.341924	N
hsa-mir-3153	0	0.000000	N
hsa-mir-3154	0	0.000000	N
hsa-mir-3155a	0	0.000000	N
hsa-mir-3155b	0	0.000000	N
hsa-mir-3156-1	0	0.000000	N
hsa-mir-3156-2	0	0.000000	N
hsa-mir-3156-3	0	0.000000	N
hsa-mir-3157	2	0.341924	N
hsa-mir-3158-1	2	0.341924	N
hsa-mir-3158-2	0	0.000000	N
hsa-mir-3159	0	0.000000	N
hsa-mir-3160-1	0	0.000000	N
hsa-mir-3160-2	0	0.000000	N
hsa-mir-3161	7	1.196733	N
hsa-mir-3162	0	0.000000	N
hsa-mir-3163	0	0.000000	N
hsa-mir-3164	0	0.000000	N
hsa-mir-3165	0	0.000000	N
hsa-mir-3166	0	0.000000	N
hsa-mir-3167	0	0.000000	N
hsa-mir-3168	0	0.000000	N
hsa-mir-3169	0	0.000000	N
hsa-mir-3170	3	0.512885	N
hsa-mir-3171	0	0.000000	N
hsa-mir-3173	5	0.854809	N
hsa-mir-3174	0	0.000000	N
hsa-mir-3175	0	0.000000	N
hsa-mir-3176	0	0.000000	N
hsa-mir-3177	0	0.000000	N
hsa-mir-3178	0	0.000000	N
hsa-mir-3179-1	0	0.000000	N
hsa-mir-3179-2	0	0.000000	N
hsa-mir-3179-3	0	0.000000	N
hsa-mir-3179-4	0	0.000000	N
hsa-mir-3180-1	0	0.000000	N
hsa-mir-3180-2	0	0.000000	N
hsa-mir-3180-3	0	0.000000	N
hsa-mir-3180-4	0	0.000000	N
hsa-mir-3180-5	0	0.000000	N
hsa-mir-3181	0	0.000000	N
hsa-mir-3182	0	0.000000	N
hsa-mir-3183	1	0.170962	N
hsa-mir-3184	0	0.000000	N
hsa-mir-3185	0	0.000000	N
hsa-mir-3186	0	0.000000	N
hsa-mir-3187	1	0.170962	N
hsa-mir-3188	0	0.000000	N
hsa-mir-3189	4	0.683847	N
hsa-mir-3190	0	0.000000	N
hsa-mir-3191	3	0.512885	N
hsa-mir-3192	1	0.170962	N
hsa-mir-3193	3	0.512885	N
hsa-mir-3194	8	1.367694	N
hsa-mir-3195	0	0.000000	N
hsa-mir-3196	0	0.000000	N
hsa-mir-3197	0	0.000000	N
hsa-mir-3198-1	0	0.000000	N
hsa-mir-3198-2	1	0.170962	N
hsa-mir-3199-1	1	0.170962	N
hsa-mir-3199-2	1	0.170962	N
hsa-mir-32	225	38.466404	N
hsa-mir-3200	117	20.002530	N
hsa-mir-3201	0	0.000000	N
hsa-mir-3202-1	0	0.000000	N
hsa-mir-3202-2	2	0.341924	N
hsa-mir-320a	2276	389.109050	Y
hsa-mir-320b-1	10	1.709618	Y
hsa-mir-320b-2	25	4.274045	Y
hsa-mir-320c-1	1	0.170962	N
hsa-mir-320c-2	1	0.170962	N
hsa-mir-320d-1	0	0.000000	N
hsa-mir-320d-2	0	0.000000	N
hsa-mir-320e	0	0.000000	N
hsa-mir-323a	454	77.616656	N
hsa-mir-323b	666	113.860557	N
hsa-mir-324	465	79.497236	N
hsa-mir-325	0	0.000000	N
hsa-mir-326	56	9.573861	N
hsa-mir-328	1414	241.739981	N
hsa-mir-329-1	28	4.786930	N
hsa-mir-329-2	26	4.445007	N
hsa-mir-330	363	62.059132	N
hsa-mir-331	248	42.398526	N
hsa-mir-335	412	70.436260	N
hsa-mir-337	510	87.190516	N
hsa-mir-338	8739	1494.035143	N
hsa-mir-339	159	27.182926	N
hsa-mir-33a	280	47.869303	N
hsa-mir-33b	31	5.299816	N
hsa-mir-340	219	37.440634	N
hsa-mir-342	1028	175.748727	N
hsa-mir-345	80	13.676944	N
hsa-mir-346	50	8.548090	N
hsa-mir-34a	2770	473.564177	N
hsa-mir-34b	31	5.299816	N
hsa-mir-34c	148	25.302346	N
hsa-mir-3529	0	0.000000	N
hsa-mir-3591	0	0.000000	N
hsa-mir-3605	28	4.786930	N
hsa-mir-3606	0	0.000000	N
hsa-mir-3607	344	58.810858	N
hsa-mir-3609	0	0.000000	N
hsa-mir-361	3430	586.398963	N
hsa-mir-3610	3	0.512885	N
hsa-mir-3611	0	0.000000	N
hsa-mir-3612	1	0.170962	N
hsa-mir-3613	51	8.719052	N
hsa-mir-3614	6	1.025771	N
hsa-mir-3615	17	2.906351	N
hsa-mir-3616	1	0.170962	N
hsa-mir-3617	0	0.000000	N
hsa-mir-3618	0	0.000000	N
hsa-mir-3619	4	0.683847	N
hsa-mir-362	24	4.103083	N
hsa-mir-3620	3	0.512885	N
hsa-mir-3621	0	0.000000	N
hsa-mir-3622a	3	0.512885	N
hsa-mir-3622b	1	0.170962	N
hsa-mir-363	153	26.157155	N
hsa-mir-3646	0	0.000000	N
hsa-mir-3648-1	0	0.000000	N
hsa-mir-3648-2	0	0.000000	N
hsa-mir-3649	0	0.000000	N
hsa-mir-3650	0	0.000000	N
hsa-mir-3651	0	0.000000	N
hsa-mir-3652	6	1.025771	N
hsa-mir-3653	40	6.838472	N
hsa-mir-3654	0	0.000000	N
hsa-mir-3655	0	0.000000	N
hsa-mir-3656	0	0.000000	N
hsa-mir-3657	1	0.170962	N
hsa-mir-3658	0	0.000000	N
hsa-mir-3659	1	0.170962	N
hsa-mir-365a	127	21.712148	Y
hsa-mir-365b	126	21.541186	Y
hsa-mir-3660	0	0.000000	N
hsa-mir-3661	1	0.170962	N
hsa-mir-3662	1	0.170962	N
hsa-mir-3663	0	0.000000	N
hsa-mir-3664	0	0.000000	N
hsa-mir-3665	0	0.000000	N
hsa-mir-3666	0	0.000000	N
hsa-mir-3667	0	0.000000	N
hsa-mir-3668	0	0.000000	N
hsa-mir-367	0	0.000000	N
hsa-mir-3670-1	0	0.000000	N
hsa-mir-3670-2	0	0.000000	N
hsa-mir-3670-3	0	0.000000	N
hsa-mir-3670-4	0	0.000000	N
hsa-mir-3671	0	0.000000	N
hsa-mir-3672	0	0.000000	N
hsa-mir-3674	0	0.000000	N
hsa-mir-3675	1	0.170962	N
hsa-mir-3677	56	9.573861	N
hsa-mir-3678	6	1.025771	N
hsa-mir-3679	1	0.170962	N
hsa-mir-3680-1	1	0.170962	N
hsa-mir-3680-2	0	0.000000	N
hsa-mir-3681	10	1.709618	N
hsa-mir-3682	8	1.367694	N
hsa-mir-3683	0	0.000000	N
hsa-mir-3684	2	0.341924	N
hsa-mir-3685	0	0.000000	N
hsa-mir-3686	0	0.000000	N
hsa-mir-3687-1	0	0.000000	N
hsa-mir-3687-2	0	0.000000	N
hsa-mir-3688-1	0	0.000000	N
hsa-mir-3688-2	1	0.170962	N
hsa-mir-3689a	0	0.000000	N
hsa-mir-3689b	0	0.000000	N
hsa-mir-3689c	0	0.000000	N
hsa-mir-3689d-1	0	0.000000	N
hsa-mir-3689d-2	0	0.000000	N
hsa-mir-3689e	0	0.000000	N
hsa-mir-3689f	0	0.000000	N
hsa-mir-369	341	58.297973	N
hsa-mir-3690-1	21	3.590198	N
hsa-mir-3690-2	0	0.000000	N
hsa-mir-3691	5	0.854809	N
hsa-mir-3692	0	0.000000	N
hsa-mir-370	892	152.497923	N
hsa-mir-3713	0	0.000000	N
hsa-mir-3714	0	0.000000	N
hsa-mir-371a	0	0.000000	N
hsa-mir-371b	2	0.341924	N
hsa-mir-372	1	0.170962	N
hsa-mir-373	0	0.000000	N
hsa-mir-374a	7399	1264.946335	N
hsa-mir-374b	833	142.411177	Y
hsa-mir-374c	1	0.170962	Y
hsa-mir-375	56	9.573861	N
hsa-mir-376a-1	56	9.573861	N
hsa-mir-376a-2	24	4.103083	N
hsa-mir-376b	77	13.164058	Y
hsa-mir-376c	334	57.101240	Y
hsa-mir-377	150	25.644270	N
hsa-mir-378a	1346	230.114579	N
hsa-mir-378b	0	0.000000	N
hsa-mir-378c	13	2.222503	N
hsa-mir-378d-1	0	0.000000	N
hsa-mir-378d-2	0	0.000000	N
hsa-mir-378e	0	0.000000	N
hsa-mir-378f	0	0.000000	N
hsa-mir-378g	0	0.000000	N
hsa-mir-378h	0	0.000000	N
hsa-mir-378i	0	0.000000	N
