miRNA_ID	read_count	reads_per_million_miRNA_mapped	cross-mapped
hsa-let-7a-1	88879	13372.635200	N
hsa-let-7a-2	89801	13511.358292	Y
hsa-let-7a-3	89663	13490.594966	N
hsa-let-7b	163263	24564.368869	N
hsa-let-7c	101238	15232.156554	Y
hsa-let-7d	2652	399.016962	N
hsa-let-7e	10064	1514.218214	N
hsa-let-7f-1	14298	2151.261131	N
hsa-let-7f-2	14304	2152.163885	N
hsa-let-7g	3203	481.919807	N
hsa-let-7i	2138	321.681095	N
hsa-mir-1-1	0	0.000000	N
hsa-mir-1-2	1	0.150459	N
hsa-mir-100	71860	10811.975444	Y
hsa-mir-101-1	33588	5053.613014	N
hsa-mir-101-2	33653	5063.392842	N
hsa-mir-103a-1	54750	8237.623929	Y
hsa-mir-103a-2	54885	8257.935879	Y
hsa-mir-103b-1	0	0.000000	N
hsa-mir-103b-2	0	0.000000	N
hsa-mir-105-1	287	43.181700	N
hsa-mir-105-2	300	45.137665	N
hsa-mir-106a	86	12.939464	Y
hsa-mir-106b	4880	734.239357	N
hsa-mir-107	303	45.589042	Y
hsa-mir-10a	369	55.519328	N
hsa-mir-10b	148456	22336.524165	N
hsa-mir-1178	0	0.000000	N
hsa-mir-1179	0	0.000000	N
hsa-mir-1180	377	56.722999	N
hsa-mir-1181	0	0.000000	N
hsa-mir-1182	0	0.000000	N
hsa-mir-1183	0	0.000000	N
hsa-mir-1184-1	0	0.000000	N
hsa-mir-1184-2	0	0.000000	N
hsa-mir-1184-3	0	0.000000	N
hsa-mir-1185-1	0	0.000000	N
hsa-mir-1185-2	0	0.000000	N
hsa-mir-1193	0	0.000000	N
hsa-mir-1197	0	0.000000	N
hsa-mir-1199	0	0.000000	N
hsa-mir-1200	0	0.000000	N
hsa-mir-1202	0	0.000000	N
hsa-mir-1203	0	0.000000	N
hsa-mir-1204	0	0.000000	N
hsa-mir-1205	0	0.000000	N
hsa-mir-1206	0	0.000000	N
hsa-mir-1207	0	0.000000	N
hsa-mir-1208	0	0.000000	N
hsa-mir-122	0	0.000000	N
hsa-mir-1224	7	1.053212	N
hsa-mir-1225	1	0.150459	N
hsa-mir-1226	36	5.416520	N
hsa-mir-1227	1	0.150459	N
hsa-mir-1228	2	0.300918	N
hsa-mir-1229	6	0.902753	N
hsa-mir-1231	1	0.150459	N
hsa-mir-1233-1	0	0.000000	N
hsa-mir-1233-2	0	0.000000	N
hsa-mir-1234	2	0.300918	N
hsa-mir-1236	1	0.150459	N
hsa-mir-1237	0	0.000000	N
hsa-mir-1238	2	0.300918	N
hsa-mir-124-1	83	12.488087	N
hsa-mir-124-2	61	9.177992	N
hsa-mir-124-3	87	13.089923	N
hsa-mir-1243	0	0.000000	N
hsa-mir-1244-1	0	0.000000	N
hsa-mir-1244-2	0	0.000000	N
hsa-mir-1244-3	0	0.000000	N
hsa-mir-1244-4	0	0.000000	N
hsa-mir-1245a	0	0.000000	N
hsa-mir-1245b	0	0.000000	N
hsa-mir-1246	0	0.000000	N
hsa-mir-1247	11	1.655048	N
hsa-mir-1248	4	0.601836	N
hsa-mir-1249	27	4.062390	N
hsa-mir-1250	4	0.601836	N
hsa-mir-1251	253	38.066098	N
hsa-mir-1252	0	0.000000	N
hsa-mir-1253	0	0.000000	N
hsa-mir-1254-1	1	0.150459	N
hsa-mir-1254-2	0	0.000000	N
hsa-mir-1255a	2	0.300918	N
hsa-mir-1255b-1	0	0.000000	N
hsa-mir-1255b-2	0	0.000000	N
hsa-mir-1256	1	0.150459	N
hsa-mir-1257	0	0.000000	N
hsa-mir-1258	0	0.000000	N
hsa-mir-125a	5132	772.154996	N
hsa-mir-125b-1	18208	2739.555370	N
hsa-mir-125b-2	19412	2920.707867	N
hsa-mir-126	4543	683.534713	N
hsa-mir-1260a	0	0.000000	N
hsa-mir-1260b	0	0.000000	N
hsa-mir-1261	0	0.000000	N
hsa-mir-1262	8	1.203671	N
hsa-mir-1263	0	0.000000	N
hsa-mir-1264	6	0.902753	N
hsa-mir-1265	0	0.000000	N
hsa-mir-1266	8	1.203671	N
hsa-mir-1267	0	0.000000	N
hsa-mir-1268a	0	0.000000	N
hsa-mir-1268b	0	0.000000	N
hsa-mir-1269a	1	0.150459	N
hsa-mir-1269b	1	0.150459	N
hsa-mir-127	3302	496.815237	N
hsa-mir-1270	1	0.150459	N
hsa-mir-1271	85	12.789005	N
hsa-mir-1272	0	0.000000	N
hsa-mir-1273a	0	0.000000	N
hsa-mir-1273c	0	0.000000	N
hsa-mir-1273d	0	0.000000	N
hsa-mir-1273e	0	0.000000	N
hsa-mir-1273f	0	0.000000	N
hsa-mir-1273g	0	0.000000	N
hsa-mir-1273h	1	0.150459	N
hsa-mir-1275	7	1.053212	N
hsa-mir-1276	4	0.601836	N
hsa-mir-1277	3	0.451377	N
hsa-mir-1278	0	0.000000	N
hsa-mir-1279	0	0.000000	N
hsa-mir-128-1	5913	889.663384	N
hsa-mir-128-2	3611	543.307032	N
hsa-mir-1281	0	0.000000	N
hsa-mir-1282	0	0.000000	N
hsa-mir-1283-1	0	0.000000	N
hsa-mir-1283-2	0	0.000000	N
hsa-mir-1284	0	0.000000	N
hsa-mir-1285-1	0	0.000000	N
hsa-mir-1285-2	0	0.000000	N
hsa-mir-1286	0	0.000000	N
hsa-mir-1287	24	3.611013	N
hsa-mir-1288	1	0.150459	N
hsa-mir-1289-1	1	0.150459	N
hsa-mir-1289-2	0	0.000000	N
hsa-mir-129-1	874	131.501065	N
hsa-mir-129-2	919	138.271715	N
hsa-mir-1290	0	0.000000	N
hsa-mir-1291	3	0.451377	N
hsa-mir-1292	0	0.000000	N
hsa-mir-1293	0	0.000000	N
hsa-mir-1294	0	0.000000	N
hsa-mir-1295a	1	0.150459	N
hsa-mir-1295b	0	0.000000	N
hsa-mir-1296	337	50.704644	N
hsa-mir-1297	0	0.000000	N
hsa-mir-1298	56	8.425698	N
hsa-mir-1299	0	0.000000	N
hsa-mir-1301	100	15.045888	N
hsa-mir-1302-1	0	0.000000	N
hsa-mir-1302-10	0	0.000000	N
hsa-mir-1302-11	0	0.000000	N
hsa-mir-1302-2	0	0.000000	N
hsa-mir-1302-3	0	0.000000	N
hsa-mir-1302-4	0	0.000000	N
hsa-mir-1302-5	0	0.000000	N
hsa-mir-1302-6	0	0.000000	N
hsa-mir-1302-7	0	0.000000	N
hsa-mir-1302-8	0	0.000000	N
hsa-mir-1302-9	0	0.000000	N
hsa-mir-1303	0	0.000000	N
hsa-mir-1304	1	0.150459	N
hsa-mir-1305	0	0.000000	N
hsa-mir-1306	87	13.089923	N
hsa-mir-1307	5712	859.421149	N
hsa-mir-130a	568	85.460646	N
hsa-mir-130b	384	57.776212	N
hsa-mir-132	690	103.816630	N
hsa-mir-1321	0	0.000000	N
hsa-mir-1322	0	0.000000	N
hsa-mir-1323	0	0.000000	N
hsa-mir-1324	0	0.000000	N
hsa-mir-133a-1	4	0.601836	Y
hsa-mir-133a-2	2	0.300918	N
hsa-mir-133b	1	0.150459	Y
hsa-mir-134	778	117.057012	N
hsa-mir-1343	22	3.310095	N
hsa-mir-135a-1	298	44.836748	N
hsa-mir-135a-2	148	22.267915	N
hsa-mir-135b	2	0.300918	N
hsa-mir-136	168	25.277093	N
hsa-mir-137	24	3.611013	N
hsa-mir-138-1	56	8.425698	N
hsa-mir-138-2	47	7.071568	N
hsa-mir-139	1955	294.147119	N
hsa-mir-140	9519	1432.218122	N
hsa-mir-141	11	1.655048	N
hsa-mir-142	618	92.983591	N
hsa-mir-143	28353	4265.960754	N
hsa-mir-144	126	18.957819	N
hsa-mir-145	788	118.561601	N
hsa-mir-1468	67	10.080745	N
hsa-mir-1469	0	0.000000	N
hsa-mir-146a	31	4.664225	N
hsa-mir-146b	306	46.040419	N
hsa-mir-1470	0	0.000000	N
hsa-mir-1471	0	0.000000	N
hsa-mir-147a	0	0.000000	N
hsa-mir-147b	1	0.150459	N
hsa-mir-148a	4380	659.009914	N
hsa-mir-148b	512	77.034949	N
hsa-mir-149	423	63.644108	N
hsa-mir-150	297	44.686289	N
hsa-mir-151a	12352	1858.468142	N
hsa-mir-151b	13	1.955965	N
hsa-mir-152	807	121.420320	N
hsa-mir-153-1	91	13.691758	N
hsa-mir-153-2	2041	307.086583	N
hsa-mir-1537	0	0.000000	N
hsa-mir-1538	2	0.300918	N
hsa-mir-1539	0	0.000000	N
hsa-mir-154	23	3.460554	N
hsa-mir-155	46	6.921109	N
hsa-mir-1587	0	0.000000	N
hsa-mir-15a	1031	155.123110	N
hsa-mir-15b	386	58.077129	N
hsa-mir-16-1	1002	150.759802	N
hsa-mir-16-2	888	133.607489	N
hsa-mir-17	4549	684.437466	Y
hsa-mir-181a-1	24369	3666.532558	N
hsa-mir-181a-2	44754	6733.636919	N
hsa-mir-181b-1	3832	576.558446	N
hsa-mir-181b-2	3839	577.611658	N
hsa-mir-181c	7347	1105.421425	N
hsa-mir-181d	837	125.934086	N
hsa-mir-182	79405	11947.187728	N
hsa-mir-1825	0	0.000000	N
hsa-mir-1827	0	0.000000	N
hsa-mir-183	27884	4195.395537	N
hsa-mir-184	25	3.761472	N
hsa-mir-185	307	46.190878	N
hsa-mir-186	978	147.148789	N
hsa-mir-187	7	1.053212	N
hsa-mir-188	13	1.955965	N
hsa-mir-18a	27	4.062390	N
hsa-mir-18b	1	0.150459	N
hsa-mir-1908	0	0.000000	N
hsa-mir-1909	1	0.150459	N
hsa-mir-190a	5	0.752294	N
hsa-mir-190b	0	0.000000	N
hsa-mir-191	1547	232.759894	N
hsa-mir-1910	1	0.150459	N
hsa-mir-1911	2	0.300918	N
hsa-mir-1912	16	2.407342	N
hsa-mir-1913	0	0.000000	N
hsa-mir-1914	0	0.000000	N
hsa-mir-1915	0	0.000000	N
hsa-mir-192	1314	197.702974	N
hsa-mir-193a	137	20.612867	N
hsa-mir-193b	161	24.223880	N
hsa-mir-194-1	167	25.126634	N
hsa-mir-194-2	184	27.684435	N
hsa-mir-195	399	60.033095	N
hsa-mir-196a-1	0	0.000000	N
hsa-mir-196a-2	0	0.000000	N
hsa-mir-196b	6	0.902753	N
hsa-mir-197	5052	760.118285	N
hsa-mir-1972-1	0	0.000000	N
hsa-mir-1972-2	0	0.000000	N
hsa-mir-1973	0	0.000000	N
hsa-mir-1976	15	2.256883	N
hsa-mir-198	0	0.000000	N
hsa-mir-199a-1	126	18.957819	Y
hsa-mir-199a-2	204	30.693612	Y
hsa-mir-199b	228	34.304626	Y
hsa-mir-19a	110	16.550477	N
hsa-mir-19b-1	261	39.269769	N
hsa-mir-19b-2	258	38.818392	N
hsa-mir-200a	6	0.902753	N
hsa-mir-200b	3	0.451377	N
hsa-mir-200c	77	11.585334	N
hsa-mir-202	0	0.000000	N
hsa-mir-203a	45	6.770650	N
hsa-mir-203b	1	0.150459	N
hsa-mir-204	61	9.177992	N
hsa-mir-205	0	0.000000	N
hsa-mir-2052	0	0.000000	N
hsa-mir-2053	0	0.000000	N
hsa-mir-2054	0	0.000000	N
hsa-mir-206	5	0.752294	N
hsa-mir-208a	0	0.000000	N
hsa-mir-208b	2	0.300918	N
hsa-mir-20a	2253	338.983867	N
hsa-mir-20b	486	73.123018	N
hsa-mir-21	113184	17029.538389	N
hsa-mir-210	1672	251.567255	N
hsa-mir-211	0	0.000000	N
hsa-mir-2110	11	1.655048	N
hsa-mir-2113	11	1.655048	N
hsa-mir-2114	4	0.601836	N
hsa-mir-2115	2	0.300918	N
hsa-mir-2116	2	0.300918	N
hsa-mir-2117	0	0.000000	N
hsa-mir-212	17	2.557801	N
hsa-mir-214	4	0.601836	N
hsa-mir-215	1	0.150459	N
hsa-mir-216a	2	0.300918	N
hsa-mir-216b	2	0.300918	N
hsa-mir-217	117	17.603689	N
hsa-mir-218-1	14	2.106424	N
hsa-mir-218-2	17	2.557801	N
hsa-mir-219a-1	243	36.561509	N
hsa-mir-219a-2	18289	2751.742540	N
hsa-mir-219b	1	0.150459	N
hsa-mir-22	128404	19319.522612	N
hsa-mir-221	122	18.355984	N
hsa-mir-222	37	5.566979	N
hsa-mir-223	214	32.198201	N
hsa-mir-224	8	1.203671	N
hsa-mir-2276	2	0.300918	N
hsa-mir-2277	10	1.504589	N
hsa-mir-2278	1	0.150459	N
hsa-mir-2355	288	43.332159	N
hsa-mir-2392	0	0.000000	N
hsa-mir-23a	6371	958.573553	Y
hsa-mir-23b	1803	271.277369	Y
hsa-mir-23c	0	0.000000	N
hsa-mir-24-1	1024	154.069898	N
hsa-mir-24-2	973	146.396495	N
hsa-mir-2467	0	0.000000	N
hsa-mir-25	54068	8135.010970	N
hsa-mir-2681	3	0.451377	N
hsa-mir-2682	0	0.000000	N
hsa-mir-26a-1	2820	424.294054	N
hsa-mir-26a-2	2832	426.099561	N
hsa-mir-26b	1965	295.651708	N
hsa-mir-27a	1943	292.341613	Y
hsa-mir-27b	2539	382.015108	Y
hsa-mir-28	10325	1553.487983	N
hsa-mir-2861	0	0.000000	N
hsa-mir-2909	0	0.000000	N
hsa-mir-296	119	17.904607	N
hsa-mir-297	0	0.000000	N
hsa-mir-298	0	0.000000	N
hsa-mir-299	8	1.203671	N
hsa-mir-29a	63870	9609.808956	N
hsa-mir-29b-1	1794	269.923239	Y
hsa-mir-29b-2	1931	290.536106	N
hsa-mir-29c	4049	609.208024	Y
hsa-mir-300	0	0.000000	N
hsa-mir-301a	269	40.473440	N
hsa-mir-301b	14	2.106424	N
hsa-mir-302a	0	0.000000	N
hsa-mir-302b	0	0.000000	N
