miRNA_ID	read_count	reads_per_million_miRNA_mapped	cross-mapped
hsa-let-7a-1	28559	3814.707709	N
hsa-let-7a-2	28055	3747.386981	Y
hsa-let-7a-3	28641	3825.660685	N
hsa-let-7b	51782	6916.670563	N
hsa-let-7c	60314	8056.314324	Y
hsa-let-7d	1741	232.550374	N
hsa-let-7e	2666	356.105282	N
hsa-let-7f-1	9157	1223.126807	N
hsa-let-7f-2	9742	1301.266939	N
hsa-let-7g	3204	427.967488	N
hsa-let-7i	3132	418.350241	N
hsa-mir-1-1	12	1.602874	N
hsa-mir-1-2	16	2.137166	N
hsa-mir-100	18602	2484.722603	Y
hsa-mir-101-1	15776	2107.245661	N
hsa-mir-101-2	16130	2154.530458	N
hsa-mir-103a-1	69023	9219.600484	Y
hsa-mir-103a-2	69226	9246.715777	Y
hsa-mir-103b-1	0	0.000000	N
hsa-mir-103b-2	0	0.000000	N
hsa-mir-105-1	224	29.920324	N
hsa-mir-105-2	243	32.458208	N
hsa-mir-106a	131	17.498046	Y
hsa-mir-106b	2345	313.228390	N
hsa-mir-107	261	34.862520	Y
hsa-mir-10a	147	19.635212	N
hsa-mir-10b	7631	1019.294602	N
hsa-mir-1178	1	0.133573	N
hsa-mir-1179	7	0.935010	N
hsa-mir-1180	141	18.833775	N
hsa-mir-1181	0	0.000000	N
hsa-mir-1182	0	0.000000	N
hsa-mir-1183	0	0.000000	N
hsa-mir-1184-1	0	0.000000	N
hsa-mir-1184-2	0	0.000000	N
hsa-mir-1184-3	0	0.000000	N
hsa-mir-1185-1	2	0.267146	N
hsa-mir-1185-2	6	0.801437	N
hsa-mir-1193	0	0.000000	N
hsa-mir-1197	0	0.000000	N
hsa-mir-1199	0	0.000000	N
hsa-mir-1200	0	0.000000	N
hsa-mir-1202	0	0.000000	N
hsa-mir-1203	0	0.000000	N
hsa-mir-1204	0	0.000000	N
hsa-mir-1205	0	0.000000	N
hsa-mir-1206	0	0.000000	N
hsa-mir-1207	0	0.000000	N
hsa-mir-1208	0	0.000000	N
hsa-mir-122	1	0.133573	N
hsa-mir-1224	64	8.548664	N
hsa-mir-1225	3	0.400719	N
hsa-mir-1226	8	1.068583	N
hsa-mir-1227	0	0.000000	N
hsa-mir-1228	3	0.400719	N
hsa-mir-1229	9	1.202156	N
hsa-mir-1231	0	0.000000	N
hsa-mir-1233-1	0	0.000000	N
hsa-mir-1233-2	0	0.000000	N
hsa-mir-1234	0	0.000000	N
hsa-mir-1236	0	0.000000	N
hsa-mir-1237	0	0.000000	N
hsa-mir-1238	0	0.000000	N
hsa-mir-124-1	436	58.237773	N
hsa-mir-124-2	459	61.309949	N
hsa-mir-124-3	401	53.562722	N
hsa-mir-1243	0	0.000000	N
hsa-mir-1244-1	0	0.000000	N
hsa-mir-1244-2	0	0.000000	N
hsa-mir-1244-3	0	0.000000	N
hsa-mir-1244-4	0	0.000000	N
hsa-mir-1245a	0	0.000000	N
hsa-mir-1245b	0	0.000000	N
hsa-mir-1246	0	0.000000	N
hsa-mir-1247	8	1.068583	N
hsa-mir-1248	4	0.534291	N
hsa-mir-1249	93	12.422277	N
hsa-mir-1250	3	0.400719	N
hsa-mir-1251	36	4.808623	N
hsa-mir-1252	0	0.000000	N
hsa-mir-1253	0	0.000000	N
hsa-mir-1254-1	1	0.133573	N
hsa-mir-1254-2	2	0.267146	N
hsa-mir-1255a	0	0.000000	N
hsa-mir-1255b-1	0	0.000000	N
hsa-mir-1255b-2	0	0.000000	N
hsa-mir-1256	0	0.000000	N
hsa-mir-1257	0	0.000000	N
hsa-mir-1258	11	1.469302	N
hsa-mir-125a	3748	500.631132	N
hsa-mir-125b-1	7847	1048.146342	N
hsa-mir-125b-2	7881	1052.687820	N
hsa-mir-126	4161	555.796729	N
hsa-mir-1260a	0	0.000000	N
hsa-mir-1260b	0	0.000000	N
hsa-mir-1261	0	0.000000	N
hsa-mir-1262	18	2.404312	N
hsa-mir-1263	0	0.000000	N
hsa-mir-1264	12	1.602874	N
hsa-mir-1265	0	0.000000	N
hsa-mir-1266	5	0.667864	N
hsa-mir-1267	0	0.000000	N
hsa-mir-1268a	0	0.000000	N
hsa-mir-1268b	0	0.000000	N
hsa-mir-1269a	6	0.801437	N
hsa-mir-1269b	0	0.000000	N
hsa-mir-127	5019	670.402255	N
hsa-mir-1270	8	1.068583	N
hsa-mir-1271	62	8.281518	N
hsa-mir-1272	0	0.000000	N
hsa-mir-1273a	0	0.000000	N
hsa-mir-1273c	0	0.000000	N
hsa-mir-1273d	0	0.000000	N
hsa-mir-1273e	0	0.000000	N
hsa-mir-1273f	0	0.000000	N
hsa-mir-1273g	0	0.000000	N
hsa-mir-1273h	0	0.000000	N
hsa-mir-1275	1	0.133573	N
hsa-mir-1276	4	0.534291	N
hsa-mir-1277	9	1.202156	N
hsa-mir-1278	0	0.000000	N
hsa-mir-1279	0	0.000000	N
hsa-mir-128-1	4609	615.637376	N
hsa-mir-128-2	2546	340.076537	N
hsa-mir-1281	0	0.000000	N
hsa-mir-1282	0	0.000000	N
hsa-mir-1283-1	0	0.000000	N
hsa-mir-1283-2	1	0.133573	N
hsa-mir-1284	0	0.000000	N
hsa-mir-1285-1	0	0.000000	N
hsa-mir-1285-2	0	0.000000	N
hsa-mir-1286	0	0.000000	N
hsa-mir-1287	34	4.541478	N
hsa-mir-1288	2	0.267146	N
hsa-mir-1289-1	0	0.000000	N
hsa-mir-1289-2	0	0.000000	N
hsa-mir-129-1	836	111.666923	N
hsa-mir-129-2	1386	185.132003	N
hsa-mir-1290	0	0.000000	N
hsa-mir-1291	19	2.537885	N
hsa-mir-1292	5	0.667864	N
hsa-mir-1293	0	0.000000	N
hsa-mir-1294	1	0.133573	N
hsa-mir-1295a	3	0.400719	N
hsa-mir-1295b	0	0.000000	N
hsa-mir-1296	386	51.559129	N
hsa-mir-1297	0	0.000000	N
hsa-mir-1298	44	5.877206	N
hsa-mir-1299	0	0.000000	N
hsa-mir-1301	147	19.635212	N
hsa-mir-1302-1	0	0.000000	N
hsa-mir-1302-10	0	0.000000	N
hsa-mir-1302-11	0	0.000000	N
hsa-mir-1302-2	0	0.000000	N
hsa-mir-1302-3	0	0.000000	N
hsa-mir-1302-4	0	0.000000	N
hsa-mir-1302-5	0	0.000000	N
hsa-mir-1302-6	0	0.000000	N
hsa-mir-1302-7	0	0.000000	N
hsa-mir-1302-8	0	0.000000	N
hsa-mir-1302-9	0	0.000000	N
hsa-mir-1303	0	0.000000	N
hsa-mir-1304	0	0.000000	N
hsa-mir-1305	0	0.000000	N
hsa-mir-1306	91	12.155132	N
hsa-mir-1307	2955	394.707843	N
hsa-mir-130a	829	110.731913	N
hsa-mir-130b	272	36.331822	N
hsa-mir-132	1159	154.810961	N
hsa-mir-1321	0	0.000000	N
hsa-mir-1322	0	0.000000	N
hsa-mir-1323	0	0.000000	N
hsa-mir-1324	0	0.000000	N
hsa-mir-133a-1	12	1.602874	N
hsa-mir-133a-2	17	2.270739	Y
hsa-mir-133b	2	0.267146	Y
hsa-mir-134	3457	461.761425	N
hsa-mir-1343	6	0.801437	N
hsa-mir-135a-1	336	44.880486	N
hsa-mir-135a-2	341	45.548350	N
hsa-mir-135b	6	0.801437	N
hsa-mir-136	393	52.494139	N
hsa-mir-137	502	67.053583	N
hsa-mir-138-1	247	32.992500	N
hsa-mir-138-2	125	16.696609	N
hsa-mir-139	2783	371.733308	N
hsa-mir-140	6769	904.154784	N
hsa-mir-141	0	0.000000	N
hsa-mir-142	1741	232.550374	N
hsa-mir-143	5965	796.762194	N
hsa-mir-144	1256	167.767530	N
hsa-mir-145	1017	135.843613	N
hsa-mir-1468	35	4.675051	N
hsa-mir-1469	0	0.000000	N
hsa-mir-146a	82	10.952976	N
hsa-mir-146b	769	102.717540	N
hsa-mir-1470	0	0.000000	N
hsa-mir-1471	0	0.000000	N
hsa-mir-147a	0	0.000000	N
hsa-mir-147b	0	0.000000	N
hsa-mir-148a	1952	260.734250	N
hsa-mir-148b	440	58.772065	N
hsa-mir-149	1433	191.409928	N
hsa-mir-150	159	21.238087	N
hsa-mir-151a	5655	755.354603	N
hsa-mir-151b	6	0.801437	N
hsa-mir-152	574	76.670830	N
hsa-mir-153-1	229	30.588188	N
hsa-mir-153-2	1373	183.395556	N
hsa-mir-1537	1	0.133573	N
hsa-mir-1538	0	0.000000	N
hsa-mir-1539	0	0.000000	N
hsa-mir-154	86	11.487267	N
hsa-mir-155	99	13.223715	N
hsa-mir-1587	0	0.000000	N
hsa-mir-15a	706	94.302449	N
hsa-mir-15b	286	38.201842	N
hsa-mir-16-1	1270	169.637550	N
hsa-mir-16-2	1160	154.944534	N
hsa-mir-17	3261	435.581142	Y
hsa-mir-181a-1	13072	1746.064609	N
hsa-mir-181a-2	27617	3688.882062	N
hsa-mir-181b-1	2135	285.178086	N
hsa-mir-181b-2	2112	282.105910	N
hsa-mir-181c	2182	291.456011	N
hsa-mir-181d	556	74.266518	N
hsa-mir-182	28407	3794.404632	N
hsa-mir-1825	0	0.000000	N
hsa-mir-1827	0	0.000000	N
hsa-mir-183	8090	1080.604551	N
hsa-mir-184	19	2.537885	N
hsa-mir-185	196	26.180283	N
hsa-mir-186	2418	322.979209	N
hsa-mir-187	20	2.671457	N
hsa-mir-188	2	0.267146	N
hsa-mir-18a	64	8.548664	N
hsa-mir-18b	1	0.133573	N
hsa-mir-1908	0	0.000000	N
hsa-mir-1909	0	0.000000	N
hsa-mir-190a	63	8.415091	N
hsa-mir-190b	0	0.000000	N
hsa-mir-191	3135	418.750960	N
hsa-mir-1910	1	0.133573	N
hsa-mir-1911	3	0.400719	N
hsa-mir-1912	2	0.267146	N
hsa-mir-1913	0	0.000000	N
hsa-mir-1914	2	0.267146	N
hsa-mir-1915	0	0.000000	N
hsa-mir-192	775	103.518977	Y
hsa-mir-193a	232	30.988907	N
hsa-mir-193b	196	26.180283	N
hsa-mir-194-1	129	17.230901	N
hsa-mir-194-2	143	19.100921	N
hsa-mir-195	478	63.847834	N
hsa-mir-196a-1	1	0.133573	N
hsa-mir-196a-2	0	0.000000	N
hsa-mir-196b	13	1.736447	N
hsa-mir-197	4927	658.113550	N
hsa-mir-1972-1	0	0.000000	N
hsa-mir-1972-2	0	0.000000	N
hsa-mir-1973	0	0.000000	N
hsa-mir-1976	16	2.137166	N
hsa-mir-198	0	0.000000	N
hsa-mir-199a-1	51	6.812217	Y
hsa-mir-199a-2	72	9.617247	Y
hsa-mir-199b	75	10.017966	Y
hsa-mir-19a	281	37.533978	N
hsa-mir-19b-1	768	102.583967	N
hsa-mir-19b-2	729	97.374625	N
hsa-mir-200a	7	0.935010	N
hsa-mir-200b	3	0.400719	N
hsa-mir-200c	40	5.342915	N
hsa-mir-202	0	0.000000	N
hsa-mir-203a	686	91.630992	N
hsa-mir-203b	122	16.295891	N
hsa-mir-204	61	8.147945	N
hsa-mir-205	1	0.133573	N
hsa-mir-2052	0	0.000000	N
hsa-mir-2053	0	0.000000	N
hsa-mir-2054	0	0.000000	N
hsa-mir-206	1	0.133573	N
hsa-mir-208a	0	0.000000	N
hsa-mir-208b	0	0.000000	N
hsa-mir-20a	1759	234.954685	N
hsa-mir-20b	193	25.779565	N
hsa-mir-21	59627	7964.549759	N
hsa-mir-210	540	72.129352	N
hsa-mir-211	0	0.000000	N
hsa-mir-2110	7	0.935010	N
hsa-mir-2113	0	0.000000	N
hsa-mir-2114	34	4.541478	N
hsa-mir-2115	1	0.133573	N
hsa-mir-2116	1	0.133573	N
hsa-mir-2117	0	0.000000	N
hsa-mir-212	51	6.812217	N
hsa-mir-214	0	0.000000	N
hsa-mir-215	4	0.534291	Y
hsa-mir-216a	2	0.267146	N
hsa-mir-216b	0	0.000000	N
hsa-mir-217	29	3.873613	N
hsa-mir-218-1	404	53.963441	N
hsa-mir-218-2	444	59.306356	N
hsa-mir-219a-1	184	24.577409	N
hsa-mir-219a-2	10306	1376.602040	N
hsa-mir-219b	2	0.267146	N
hsa-mir-22	116041	15499.929874	N
hsa-mir-221	342	45.681923	N
hsa-mir-222	183	24.443836	N
hsa-mir-223	964	128.764251	N
hsa-mir-224	8	1.068583	N
hsa-mir-2276	2	0.267146	N
hsa-mir-2277	12	1.602874	N
hsa-mir-2278	0	0.000000	N
hsa-mir-2355	413	55.165597	N
hsa-mir-2392	0	0.000000	N
hsa-mir-23a	2113	282.239483	Y
hsa-mir-23b	1924	256.994210	Y
hsa-mir-23c	0	0.000000	N
hsa-mir-24-1	2301	307.351183	N
hsa-mir-24-2	2419	323.112782	N
hsa-mir-2467	0	0.000000	N
hsa-mir-25	20093	2683.879758	N
hsa-mir-2681	3	0.400719	N
hsa-mir-2682	1	0.133573	N
hsa-mir-26a-1	5248	700.990443	N
hsa-mir-26a-2	5276	704.730483	N
hsa-mir-26b	5192	693.510362	N
hsa-mir-27a	991	132.370718	Y
hsa-mir-27b	2290	305.881882	Y
hsa-mir-28	7032	939.284450	N
