miRNA_ID	read_count	reads_per_million_miRNA_mapped	cross-mapped
hsa-let-7a-1	132441	7164.143161	N
hsa-let-7a-2	132970	7192.758406	Y
hsa-let-7a-3	133133	7201.575580	N
hsa-let-7b	205206	11100.226980	N
hsa-let-7c	80055	4330.422458	Y
hsa-let-7d	3209	173.584731	N
hsa-let-7e	7790	421.385185	N
hsa-let-7f-1	35265	1907.592880	N
hsa-let-7f-2	35797	1936.370404	N
hsa-let-7g	5251	284.042825	N
hsa-let-7i	5025	271.817786	N
hsa-mir-1-1	17	0.919583	N
hsa-mir-1-2	22	1.190048	N
hsa-mir-100	133545	7223.861934	N
hsa-mir-101-1	77034	4167.007228	N
hsa-mir-101-2	78908	4268.377682	N
hsa-mir-103a-1	186735	10101.073483	Y
hsa-mir-103a-2	186389	10082.357273	Y
hsa-mir-103b-1	0	0.000000	N
hsa-mir-103b-2	0	0.000000	N
hsa-mir-105-1	468	25.315567	N
hsa-mir-105-2	501	27.100639	N
hsa-mir-106a	162	8.763081	Y
hsa-mir-106b	3308	178.939947	N
hsa-mir-107	723	39.109305	Y
hsa-mir-10a	175	9.466291	N
hsa-mir-10b	223	12.062759	N
hsa-mir-1178	0	0.000000	N
hsa-mir-1179	55	2.975120	N
hsa-mir-1180	352	19.040768	N
hsa-mir-1181	2	0.108186	N
hsa-mir-1182	0	0.000000	N
hsa-mir-1183	0	0.000000	N
hsa-mir-1184-1	0	0.000000	N
hsa-mir-1184-2	0	0.000000	N
hsa-mir-1184-3	0	0.000000	N
hsa-mir-1185-1	1	0.054093	N
hsa-mir-1185-2	0	0.000000	N
hsa-mir-1193	1	0.054093	N
hsa-mir-1197	4	0.216372	N
hsa-mir-1199	0	0.000000	N
hsa-mir-1200	0	0.000000	N
hsa-mir-1202	0	0.000000	N
hsa-mir-1203	0	0.000000	N
hsa-mir-1204	0	0.000000	N
hsa-mir-1205	0	0.000000	N
hsa-mir-1206	0	0.000000	N
hsa-mir-1207	0	0.000000	N
hsa-mir-1208	0	0.000000	N
hsa-mir-122	1	0.054093	N
hsa-mir-1224	119	6.437078	N
hsa-mir-1225	1	0.054093	N
hsa-mir-1226	12	0.649117	N
hsa-mir-1227	0	0.000000	N
hsa-mir-1228	5	0.270465	N
hsa-mir-1229	13	0.703210	N
hsa-mir-1231	0	0.000000	N
hsa-mir-1233-1	0	0.000000	N
hsa-mir-1233-2	0	0.000000	N
hsa-mir-1234	0	0.000000	N
hsa-mir-1236	0	0.000000	N
hsa-mir-1237	0	0.000000	N
hsa-mir-1238	0	0.000000	N
hsa-mir-124-1	580	31.373993	N
hsa-mir-124-2	570	30.833062	N
hsa-mir-124-3	578	31.265807	N
hsa-mir-1243	4	0.216372	N
hsa-mir-1244-1	0	0.000000	N
hsa-mir-1244-2	0	0.000000	N
hsa-mir-1244-3	0	0.000000	N
hsa-mir-1244-4	0	0.000000	N
hsa-mir-1245a	0	0.000000	N
hsa-mir-1245b	0	0.000000	N
hsa-mir-1246	0	0.000000	N
hsa-mir-1247	9	0.486838	N
hsa-mir-1248	5	0.270465	N
hsa-mir-1249	120	6.491171	N
hsa-mir-1250	14	0.757303	N
hsa-mir-1251	18	0.973676	N
hsa-mir-1252	0	0.000000	N
hsa-mir-1253	1	0.054093	N
hsa-mir-1254-1	5	0.270465	N
hsa-mir-1254-2	4	0.216372	N
hsa-mir-1255a	3	0.162279	N
hsa-mir-1255b-1	0	0.000000	N
hsa-mir-1255b-2	0	0.000000	N
hsa-mir-1256	1	0.054093	N
hsa-mir-1257	0	0.000000	N
hsa-mir-1258	8	0.432745	N
hsa-mir-125a	4200	227.190985	N
hsa-mir-125b-1	17072	923.477262	N
hsa-mir-125b-2	17926	969.672762	N
hsa-mir-126	5806	314.064491	N
hsa-mir-1260a	0	0.000000	N
hsa-mir-1260b	0	0.000000	N
hsa-mir-1261	0	0.000000	N
hsa-mir-1262	4	0.216372	N
hsa-mir-1263	0	0.000000	N
hsa-mir-1264	3	0.162279	N
hsa-mir-1265	0	0.000000	N
hsa-mir-1266	12	0.649117	N
hsa-mir-1267	0	0.000000	N
hsa-mir-1268a	0	0.000000	N
hsa-mir-1268b	0	0.000000	N
hsa-mir-1269a	6	0.324559	N
hsa-mir-1269b	0	0.000000	N
hsa-mir-127	8965	484.944567	N
hsa-mir-1270	1	0.054093	N
hsa-mir-1271	55	2.975120	N
hsa-mir-1272	0	0.000000	N
hsa-mir-1273a	0	0.000000	N
hsa-mir-1273c	0	0.000000	N
hsa-mir-1273d	0	0.000000	N
hsa-mir-1273e	0	0.000000	N
hsa-mir-1273f	0	0.000000	N
hsa-mir-1273g	0	0.000000	N
hsa-mir-1273h	0	0.000000	N
hsa-mir-1275	1	0.054093	N
hsa-mir-1276	3	0.162279	N
hsa-mir-1277	7	0.378652	N
hsa-mir-1278	0	0.000000	N
hsa-mir-1279	0	0.000000	N
hsa-mir-128-1	10527	569.437977	N
hsa-mir-128-2	6541	353.822913	N
hsa-mir-1281	0	0.000000	N
hsa-mir-1282	0	0.000000	N
hsa-mir-1283-1	0	0.000000	N
hsa-mir-1283-2	1	0.054093	N
hsa-mir-1284	0	0.000000	N
hsa-mir-1285-1	0	0.000000	N
hsa-mir-1285-2	0	0.000000	N
hsa-mir-1286	2	0.108186	N
hsa-mir-1287	134	7.248474	N
hsa-mir-1288	2	0.108186	N
hsa-mir-1289-1	0	0.000000	N
hsa-mir-1289-2	0	0.000000	N
hsa-mir-129-1	1377	74.486187	N
hsa-mir-129-2	1541	83.357454	N
hsa-mir-1290	0	0.000000	N
hsa-mir-1291	12	0.649117	N
hsa-mir-1292	1	0.054093	N
hsa-mir-1293	0	0.000000	N
hsa-mir-1294	2	0.108186	N
hsa-mir-1295a	16	0.865489	N
hsa-mir-1295b	0	0.000000	N
hsa-mir-1296	926	50.090203	N
hsa-mir-1297	0	0.000000	N
hsa-mir-1298	80	4.327447	N
hsa-mir-1299	0	0.000000	N
hsa-mir-1301	110	5.950240	N
hsa-mir-1302-1	0	0.000000	N
hsa-mir-1302-10	0	0.000000	N
hsa-mir-1302-11	0	0.000000	N
hsa-mir-1302-2	0	0.000000	N
hsa-mir-1302-3	2	0.108186	N
hsa-mir-1302-4	0	0.000000	N
hsa-mir-1302-5	0	0.000000	N
hsa-mir-1302-6	0	0.000000	N
hsa-mir-1302-7	0	0.000000	N
hsa-mir-1302-8	0	0.000000	N
hsa-mir-1302-9	0	0.000000	N
hsa-mir-1303	0	0.000000	N
hsa-mir-1304	0	0.000000	N
hsa-mir-1305	1	0.054093	N
hsa-mir-1306	108	5.842054	N
hsa-mir-1307	5635	304.814572	N
hsa-mir-130a	908	49.116527	N
hsa-mir-130b	344	18.608024	N
hsa-mir-132	2865	154.976708	N
hsa-mir-1321	0	0.000000	N
hsa-mir-1322	0	0.000000	N
hsa-mir-1323	1	0.054093	N
hsa-mir-1324	0	0.000000	N
hsa-mir-133a-1	40	2.163724	Y
hsa-mir-133a-2	48	2.596468	Y
hsa-mir-133b	9	0.486838	Y
hsa-mir-134	2309	124.900949	N
hsa-mir-1343	15	0.811396	N
hsa-mir-135a-1	214	11.575922	N
hsa-mir-135a-2	148	8.005778	N
hsa-mir-135b	24	1.298234	N
hsa-mir-136	590	31.914924	N
hsa-mir-137	1629	88.117646	N
hsa-mir-138-1	262	14.172390	N
hsa-mir-138-2	164	8.871267	N
hsa-mir-139	5293	286.314734	N
hsa-mir-140	32653	1766.301724	N
hsa-mir-141	8	0.432745	N
hsa-mir-142	582	31.482179	N
hsa-mir-143	50471	2730.132432	N
hsa-mir-144	303	16.390207	N
hsa-mir-145	1125	60.854728	N
hsa-mir-1468	61	3.299679	N
hsa-mir-1469	0	0.000000	N
hsa-mir-146a	279	15.091973	N
hsa-mir-146b	2476	133.934495	N
hsa-mir-1470	0	0.000000	N
hsa-mir-1471	0	0.000000	N
hsa-mir-147a	0	0.000000	N
hsa-mir-147b	0	0.000000	N
hsa-mir-148a	9730	526.325782	N
hsa-mir-148b	1012	54.742209	N
hsa-mir-149	689	37.270140	N
hsa-mir-150	498	26.938360	N
hsa-mir-151a	16981	918.554791	N
hsa-mir-151b	46	2.488282	N
hsa-mir-152	672	36.350558	N
hsa-mir-153-1	450	24.341891	N
hsa-mir-153-2	3445	186.350701	N
hsa-mir-1537	0	0.000000	N
hsa-mir-1538	0	0.000000	N
hsa-mir-1539	2	0.108186	N
hsa-mir-154	104	5.625682	N
hsa-mir-155	158	8.546708	N
hsa-mir-1587	0	0.000000	N
hsa-mir-15a	2530	136.855522	N
hsa-mir-15b	1752	94.771097	N
hsa-mir-16-1	2134	115.434658	N
hsa-mir-16-2	2135	115.488751	N
hsa-mir-17	7334	396.718735	Y
hsa-mir-181a-1	67510	3651.824622	N
hsa-mir-181a-2	101577	5494.613978	N
hsa-mir-181b-1	11927	645.168305	N
hsa-mir-181b-2	11873	642.247278	N
hsa-mir-181c	6191	334.890331	N
